pc1,pc2,label,model,layer,pc1_var,pc2_var
-1153.4314,599.4027,Hallucinated,apertus,24,0.07577582,0.021789696
1606.6775,491.00018,Hallucinated,apertus,24,0.07577582,0.021789696
1163.7214,-313.53903,Hallucinated,apertus,24,0.07577582,0.021789696
556.1361,831.293,Hallucinated,apertus,24,0.07577582,0.021789696
-3918.108,-995.11664,Hallucinated,apertus,24,0.07577582,0.021789696
-543.8477,653.93933,Hallucinated,apertus,24,0.07577582,0.021789696
301.22693,2688.3408,Hallucinated,apertus,24,0.07577582,0.021789696
493.98978,2802.3618,Hallucinated,apertus,24,0.07577582,0.021789696
2388.2058,1374.4932,Hallucinated,apertus,24,0.07577582,0.021789696
-871.0123,-1583.1199,Hallucinated,apertus,24,0.07577582,0.021789696
-461.22247,412.37796,Hallucinated,apertus,24,0.07577582,0.021789696
5170.846,274.0984,Hallucinated,apertus,24,0.07577582,0.021789696
1695.1393,251.11829,Hallucinated,apertus,24,0.07577582,0.021789696
-572.2865,1054.8328,Hallucinated,apertus,24,0.07577582,0.021789696
-1016.0748,893.3817,Hallucinated,apertus,24,0.07577582,0.021789696
3744.3533,-1699.799,Hallucinated,apertus,24,0.07577582,0.021789696
2103.0566,-2480.4285,Hallucinated,apertus,24,0.07577582,0.021789696
1531.9976,-841.24945,Hallucinated,apertus,24,0.07577582,0.021789696
173.17781,109.14474,Hallucinated,apertus,24,0.07577582,0.021789696
390.0325,2071.9185,Hallucinated,apertus,24,0.07577582,0.021789696
804.1579,1292.4052,Hallucinated,apertus,24,0.07577582,0.021789696
-688.8569,-198.20984,Hallucinated,apertus,24,0.07577582,0.021789696
902.84125,-491.34152,Hallucinated,apertus,24,0.07577582,0.021789696
1944.2352,-317.47632,Hallucinated,apertus,24,0.07577582,0.021789696
610.67316,76.80702,Hallucinated,apertus,24,0.07577582,0.021789696
2146.81,160.31798,Hallucinated,apertus,24,0.07577582,0.021789696
-1161.5579,-406.39383,Hallucinated,apertus,24,0.07577582,0.021789696
997.3692,-1224.9712,Hallucinated,apertus,24,0.07577582,0.021789696
-986.5272,715.93915,Hallucinated,apertus,24,0.07577582,0.021789696
3962.655,-1110.74,Hallucinated,apertus,24,0.07577582,0.021789696
192.35324,2152.3486,Hallucinated,apertus,24,0.07577582,0.021789696
-1001.41174,-569.66376,Hallucinated,apertus,24,0.07577582,0.021789696
-2362.7961,-72.58141,Hallucinated,apertus,24,0.07577582,0.021789696
629.535,1521.0924,Hallucinated,apertus,24,0.07577582,0.021789696
-1086.2169,-916.97845,Hallucinated,apertus,24,0.07577582,0.021789696
338.22974,1067.0177,Hallucinated,apertus,24,0.07577582,0.021789696
1946.8623,-1205.8142,Hallucinated,apertus,24,0.07577582,0.021789696
-2631.1458,-292.81866,Hallucinated,apertus,24,0.07577582,0.021789696
1041.8687,-138.27686,Hallucinated,apertus,24,0.07577582,0.021789696
2102.0757,-434.39438,Hallucinated,apertus,24,0.07577582,0.021789696
1766.07,-973.9713,Hallucinated,apertus,24,0.07577582,0.021789696
2687.575,-1846.9917,Hallucinated,apertus,24,0.07577582,0.021789696
343.96814,-321.02292,Hallucinated,apertus,24,0.07577582,0.021789696
-148.79062,-575.3955,Hallucinated,apertus,24,0.07577582,0.021789696
3443.6868,-546.1547,Hallucinated,apertus,24,0.07577582,0.021789696
9155.12,614.449,Hallucinated,apertus,24,0.07577582,0.021789696
325.61713,361.02084,Hallucinated,apertus,24,0.07577582,0.021789696
-968.12897,1576.9241,Hallucinated,apertus,24,0.07577582,0.021789696
675.45416,954.1158,Hallucinated,apertus,24,0.07577582,0.021789696
26.619364,2601.49,Hallucinated,apertus,24,0.07577582,0.021789696
-749.66003,1409.367,Hallucinated,apertus,24,0.07577582,0.021789696
1291.7461,70.38558,Hallucinated,apertus,24,0.07577582,0.021789696
5975.731,-573.3108,Hallucinated,apertus,24,0.07577582,0.021789696
-1492.652,-1274.2552,Hallucinated,apertus,24,0.07577582,0.021789696
4175.533,-138.4622,Hallucinated,apertus,24,0.07577582,0.021789696
4416.0957,463.18832,Hallucinated,apertus,24,0.07577582,0.021789696
3735.0813,-658.7553,Hallucinated,apertus,24,0.07577582,0.021789696
-443.17508,796.95184,Hallucinated,apertus,24,0.07577582,0.021789696
69.64549,1115.8828,Hallucinated,apertus,24,0.07577582,0.021789696
1489.8972,-581.6522,Hallucinated,apertus,24,0.07577582,0.021789696
218.64728,-489.3633,Hallucinated,apertus,24,0.07577582,0.021789696
-955.863,454.98206,Hallucinated,apertus,24,0.07577582,0.021789696
-286.4032,-165.97371,Hallucinated,apertus,24,0.07577582,0.021789696
1038.4745,-2053.6653,Hallucinated,apertus,24,0.07577582,0.021789696
-4.058811,164.4868,Hallucinated,apertus,24,0.07577582,0.021789696
7086.3965,-386.31027,Hallucinated,apertus,24,0.07577582,0.021789696
1421.0883,-71.814766,Hallucinated,apertus,24,0.07577582,0.021789696
-271.87378,2408.5532,Hallucinated,apertus,24,0.07577582,0.021789696
4179.684,932.11725,Hallucinated,apertus,24,0.07577582,0.021789696
1436.2568,312.9697,Hallucinated,apertus,24,0.07577582,0.021789696
2420.9543,-642.87506,Hallucinated,apertus,24,0.07577582,0.021789696
176.66786,-184.24806,Hallucinated,apertus,24,0.07577582,0.021789696
-2.7469754,-920.544,Hallucinated,apertus,24,0.07577582,0.021789696
1048.7529,-232.81941,Hallucinated,apertus,24,0.07577582,0.021789696
-608.7679,-360.0543,Hallucinated,apertus,24,0.07577582,0.021789696
541.66675,1397.9468,Hallucinated,apertus,24,0.07577582,0.021789696
-2260.946,-1076.5509,Hallucinated,apertus,24,0.07577582,0.021789696
168.84831,1390.4982,Hallucinated,apertus,24,0.07577582,0.021789696
-666.714,-1038.8759,Hallucinated,apertus,24,0.07577582,0.021789696
-1654.4156,127.43791,Hallucinated,apertus,24,0.07577582,0.021789696
-806.9325,-1659.2225,Hallucinated,apertus,24,0.07577582,0.021789696
2627.6084,30.166712,Hallucinated,apertus,24,0.07577582,0.021789696
-1632.5514,-386.56418,Hallucinated,apertus,24,0.07577582,0.021789696
222.80417,1564.393,Hallucinated,apertus,24,0.07577582,0.021789696
1028.9642,667.94275,Hallucinated,apertus,24,0.07577582,0.021789696
-668.8127,-589.3376,Hallucinated,apertus,24,0.07577582,0.021789696
99.59801,159.15466,Hallucinated,apertus,24,0.07577582,0.021789696
-1560.1699,-1828.3778,Hallucinated,apertus,24,0.07577582,0.021789696
-149.61412,1685.5094,Hallucinated,apertus,24,0.07577582,0.021789696
1324.7189,-23.816153,Hallucinated,apertus,24,0.07577582,0.021789696
484.02188,159.84367,Hallucinated,apertus,24,0.07577582,0.021789696
-874.50287,1283.2606,Hallucinated,apertus,24,0.07577582,0.021789696
-920.0851,1654.0153,Hallucinated,apertus,24,0.07577582,0.021789696
312.1593,2207.5469,Hallucinated,apertus,24,0.07577582,0.021789696
883.9194,-515.3109,Hallucinated,apertus,24,0.07577582,0.021789696
-1771.0527,-1786.9012,Hallucinated,apertus,24,0.07577582,0.021789696
-555.59326,692.17566,Hallucinated,apertus,24,0.07577582,0.021789696
3116.995,525.18964,Hallucinated,apertus,24,0.07577582,0.021789696
719.7867,205.64867,Hallucinated,apertus,24,0.07577582,0.021789696
109.195335,1536.6517,Hallucinated,apertus,24,0.07577582,0.021789696
671.2637,1912.8208,Hallucinated,apertus,24,0.07577582,0.021789696
3626.1338,-582.7046,Hallucinated,apertus,24,0.07577582,0.021789696
1478.1073,-2016.518,Hallucinated,apertus,24,0.07577582,0.021789696
717.55066,-535.4746,Hallucinated,apertus,24,0.07577582,0.021789696
-301.49545,1335.7546,Hallucinated,apertus,24,0.07577582,0.021789696
639.4147,-1507.7855,Hallucinated,apertus,24,0.07577582,0.021789696
2547.0771,-266.0303,Hallucinated,apertus,24,0.07577582,0.021789696
333.3589,216.2307,Hallucinated,apertus,24,0.07577582,0.021789696
-1912.1638,-263.6956,Hallucinated,apertus,24,0.07577582,0.021789696
533.0579,1618.6802,Hallucinated,apertus,24,0.07577582,0.021789696
-673.68225,-2072.9429,Hallucinated,apertus,24,0.07577582,0.021789696
0.22511421,1660.481,Hallucinated,apertus,24,0.07577582,0.021789696
279.42606,333.09592,Hallucinated,apertus,24,0.07577582,0.021789696
-117.61493,-1810.589,Hallucinated,apertus,24,0.07577582,0.021789696
887.961,-338.59186,Hallucinated,apertus,24,0.07577582,0.021789696
799.4205,-1525.0808,Hallucinated,apertus,24,0.07577582,0.021789696
1644.633,1620.9082,Hallucinated,apertus,24,0.07577582,0.021789696
2615.9436,1632.2743,Hallucinated,apertus,24,0.07577582,0.021789696
-1748.201,-375.13348,Hallucinated,apertus,24,0.07577582,0.021789696
1500.354,-287.41684,Hallucinated,apertus,24,0.07577582,0.021789696
2550.8237,-711.13806,Hallucinated,apertus,24,0.07577582,0.021789696
2956.9956,-715.2849,Hallucinated,apertus,24,0.07577582,0.021789696
2890.693,-312.73535,Hallucinated,apertus,24,0.07577582,0.021789696
5501.678,280.45074,Hallucinated,apertus,24,0.07577582,0.021789696
-1999.2323,-655.7848,Hallucinated,apertus,24,0.07577582,0.021789696
700.5295,1805.9882,Hallucinated,apertus,24,0.07577582,0.021789696
-88.37706,-1294.0969,Hallucinated,apertus,24,0.07577582,0.021789696
8223.921,-126.37325,Hallucinated,apertus,24,0.07577582,0.021789696
1111.6339,-587.1439,Hallucinated,apertus,24,0.07577582,0.021789696
4288.2773,-51.068104,Hallucinated,apertus,24,0.07577582,0.021789696
-1327.4644,-142.62178,Hallucinated,apertus,24,0.07577582,0.021789696
1183.197,-189.82765,Hallucinated,apertus,24,0.07577582,0.021789696
-1173.7225,46.115974,Hallucinated,apertus,24,0.07577582,0.021789696
-1275.3392,1608.0715,Hallucinated,apertus,24,0.07577582,0.021789696
1724.5667,-35.5626,Hallucinated,apertus,24,0.07577582,0.021789696
9165.397,4.179511,Hallucinated,apertus,24,0.07577582,0.021789696
-1343.9806,1824.6118,Hallucinated,apertus,24,0.07577582,0.021789696
-350.8005,187.34108,Hallucinated,apertus,24,0.07577582,0.021789696
19.315777,1726.3302,Hallucinated,apertus,24,0.07577582,0.021789696
4567.5244,-1272.0869,Hallucinated,apertus,24,0.07577582,0.021789696
-1809.4507,-806.42096,Hallucinated,apertus,24,0.07577582,0.021789696
1881.7982,895.183,Hallucinated,apertus,24,0.07577582,0.021789696
-491.90753,1165.1246,Hallucinated,apertus,24,0.07577582,0.021789696
4041.3877,976.5475,Hallucinated,apertus,24,0.07577582,0.021789696
1474.6221,804.3391,Hallucinated,apertus,24,0.07577582,0.021789696
3699.7766,-367.11105,Hallucinated,apertus,24,0.07577582,0.021789696
-2060.5454,-1041.7917,Hallucinated,apertus,24,0.07577582,0.021789696
2363.8818,-2497.7268,Hallucinated,apertus,24,0.07577582,0.021789696
-330.65695,-74.96827,Hallucinated,apertus,24,0.07577582,0.021789696
-1441.3258,791.25336,Hallucinated,apertus,24,0.07577582,0.021789696
592.1166,398.94012,Hallucinated,apertus,24,0.07577582,0.021789696
2064.23,-111.17619,Hallucinated,apertus,24,0.07577582,0.021789696
390.1378,-868.0846,Hallucinated,apertus,24,0.07577582,0.021789696
-857.8811,234.23831,Hallucinated,apertus,24,0.07577582,0.021789696
5380.1987,219.30347,Hallucinated,apertus,24,0.07577582,0.021789696
-65.47751,-814.1749,Hallucinated,apertus,24,0.07577582,0.021789696
343.1729,2200.1877,Hallucinated,apertus,24,0.07577582,0.021789696
3683.055,-2027.8943,Hallucinated,apertus,24,0.07577582,0.021789696
-3714.5054,-1280.9214,Hallucinated,apertus,24,0.07577582,0.021789696
5362.903,-739.2435,Hallucinated,apertus,24,0.07577582,0.021789696
-3003.5513,135.2116,Hallucinated,apertus,24,0.07577582,0.021789696
-166.97128,1283.5265,Hallucinated,apertus,24,0.07577582,0.021789696
-1222.6896,-220.20929,Hallucinated,apertus,24,0.07577582,0.021789696
-2093.9624,52.600937,Hallucinated,apertus,24,0.07577582,0.021789696
-2808.6904,-613.223,Hallucinated,apertus,24,0.07577582,0.021789696
-2872.4473,-1030.5525,Hallucinated,apertus,24,0.07577582,0.021789696
2841.902,-324.8518,Hallucinated,apertus,24,0.07577582,0.021789696
2236.296,-239.16566,Hallucinated,apertus,24,0.07577582,0.021789696
1369.7439,-550.21924,Hallucinated,apertus,24,0.07577582,0.021789696
909.4373,-964.6663,Hallucinated,apertus,24,0.07577582,0.021789696
443.92264,126.34964,Hallucinated,apertus,24,0.07577582,0.021789696
116.19085,2089.7168,Hallucinated,apertus,24,0.07577582,0.021789696
-385.4527,227.61246,Hallucinated,apertus,24,0.07577582,0.021789696
1400.2107,-1387.3087,Hallucinated,apertus,24,0.07577582,0.021789696
269.14847,-484.31058,Hallucinated,apertus,24,0.07577582,0.021789696
3018.7075,-199.59035,Hallucinated,apertus,24,0.07577582,0.021789696
-201.8971,1490.9309,Hallucinated,apertus,24,0.07577582,0.021789696
1471.8506,-886.9362,Hallucinated,apertus,24,0.07577582,0.021789696
448.73544,286.27676,Hallucinated,apertus,24,0.07577582,0.021789696
1018.3318,839.66675,Hallucinated,apertus,24,0.07577582,0.021789696
-1375.2965,-354.93295,Hallucinated,apertus,24,0.07577582,0.021789696
2833.4265,-1182.4352,Hallucinated,apertus,24,0.07577582,0.021789696
-1768.1245,1436.4117,Hallucinated,apertus,24,0.07577582,0.021789696
2823.6362,1195.5564,Hallucinated,apertus,24,0.07577582,0.021789696
-936.09595,1256.7505,Hallucinated,apertus,24,0.07577582,0.021789696
746.5852,115.92115,Hallucinated,apertus,24,0.07577582,0.021789696
409.19485,2590.3643,Hallucinated,apertus,24,0.07577582,0.021789696
118.318596,1792.8165,Hallucinated,apertus,24,0.07577582,0.021789696
585.73505,1365.6699,Hallucinated,apertus,24,0.07577582,0.021789696
1033.4496,-1377.9594,Hallucinated,apertus,24,0.07577582,0.021789696
822.3206,-178.60422,Hallucinated,apertus,24,0.07577582,0.021789696
348.3304,-1157.2266,Hallucinated,apertus,24,0.07577582,0.021789696
1150.7789,-151.77293,Hallucinated,apertus,24,0.07577582,0.021789696
1751.4567,-1690.6538,Hallucinated,apertus,24,0.07577582,0.021789696
4319.5947,-1255.428,Hallucinated,apertus,24,0.07577582,0.021789696
1740.2262,1108.3152,Hallucinated,apertus,24,0.07577582,0.021789696
2405.599,105.37809,Hallucinated,apertus,24,0.07577582,0.021789696
-595.6696,-75.85905,Hallucinated,apertus,24,0.07577582,0.021789696
3319.8406,-105.07494,Hallucinated,apertus,24,0.07577582,0.021789696
-557.17847,-199.20549,Hallucinated,apertus,24,0.07577582,0.021789696
-2658.9937,-986.24976,Hallucinated,apertus,24,0.07577582,0.021789696
-900.85913,1615.8322,Hallucinated,apertus,24,0.07577582,0.021789696
2529.7322,-1698.6672,Hallucinated,apertus,24,0.07577582,0.021789696
2878.4753,-1190.4746,Hallucinated,apertus,24,0.07577582,0.021789696
-2484.9954,-1081.3499,Hallucinated,apertus,24,0.07577582,0.021789696
4574.527,-57.60563,Hallucinated,apertus,24,0.07577582,0.021789696
255.04904,2548.1143,Hallucinated,apertus,24,0.07577582,0.021789696
4870.3716,-698.8661,Hallucinated,apertus,24,0.07577582,0.021789696
711.32556,110.15296,Hallucinated,apertus,24,0.07577582,0.021789696
1813.7896,-1641.9487,Hallucinated,apertus,24,0.07577582,0.021789696
268.59268,-1003.8283,Hallucinated,apertus,24,0.07577582,0.021789696
-1444.7314,-82.33393,Hallucinated,apertus,24,0.07577582,0.021789696
746.50684,-1344.5049,Hallucinated,apertus,24,0.07577582,0.021789696
1485.0712,-178.80276,Hallucinated,apertus,24,0.07577582,0.021789696
4015.2292,-327.37894,Hallucinated,apertus,24,0.07577582,0.021789696
-1458.2552,-101.89715,Hallucinated,apertus,24,0.07577582,0.021789696
2127.7244,593.1105,Hallucinated,apertus,24,0.07577582,0.021789696
3118.9663,550.9054,Hallucinated,apertus,24,0.07577582,0.021789696
443.01135,380.99124,Hallucinated,apertus,24,0.07577582,0.021789696
936.02716,-1117.8529,Hallucinated,apertus,24,0.07577582,0.021789696
2177.0913,-538.27765,Hallucinated,apertus,24,0.07577582,0.021789696
6383.864,-339.3501,Hallucinated,apertus,24,0.07577582,0.021789696
3941.6345,-640.65985,Hallucinated,apertus,24,0.07577582,0.021789696
593.28723,2324.7173,Hallucinated,apertus,24,0.07577582,0.021789696
2141.995,-719.24866,Hallucinated,apertus,24,0.07577582,0.021789696
1366.8743,189.64343,Hallucinated,apertus,24,0.07577582,0.021789696
2451.2158,-575.7583,Hallucinated,apertus,24,0.07577582,0.021789696
-1421.5757,-206.675,Hallucinated,apertus,24,0.07577582,0.021789696
-3567.7673,-1010.09454,Hallucinated,apertus,24,0.07577582,0.021789696
-829.23505,-1532.7897,Hallucinated,apertus,24,0.07577582,0.021789696
175.24245,589.61615,Hallucinated,apertus,24,0.07577582,0.021789696
413.5714,1186.351,Hallucinated,apertus,24,0.07577582,0.021789696
-248.2645,305.595,Hallucinated,apertus,24,0.07577582,0.021789696
-673.68774,1021.75757,Hallucinated,apertus,24,0.07577582,0.021789696
796.4515,2383.5464,Hallucinated,apertus,24,0.07577582,0.021789696
480.74005,15.756406,Hallucinated,apertus,24,0.07577582,0.021789696
5579.763,-108.59995,Hallucinated,apertus,24,0.07577582,0.021789696
-225.62839,1968.0658,Hallucinated,apertus,24,0.07577582,0.021789696
347.02686,435.17487,Hallucinated,apertus,24,0.07577582,0.021789696
3586.5107,-1340.2142,Hallucinated,apertus,24,0.07577582,0.021789696
-508.06363,1415.9658,Hallucinated,apertus,24,0.07577582,0.021789696
4208.347,-2407.822,Hallucinated,apertus,24,0.07577582,0.021789696
-457.8865,1476.8109,Hallucinated,apertus,24,0.07577582,0.021789696
-1096.5342,803.4369,Hallucinated,apertus,24,0.07577582,0.021789696
-615.43884,-388.14066,Hallucinated,apertus,24,0.07577582,0.021789696
706.5383,-789.0614,Hallucinated,apertus,24,0.07577582,0.021789696
840.6137,-2102.9143,Hallucinated,apertus,24,0.07577582,0.021789696
4422.8604,-441.12302,Hallucinated,apertus,24,0.07577582,0.021789696
-1220.5822,-559.93567,Hallucinated,apertus,24,0.07577582,0.021789696
-1009.68195,1248.2157,Hallucinated,apertus,24,0.07577582,0.021789696
-1559.5885,-33.261063,Hallucinated,apertus,24,0.07577582,0.021789696
-1256.9769,1362.9373,Hallucinated,apertus,24,0.07577582,0.021789696
465.74142,1356.2887,Hallucinated,apertus,24,0.07577582,0.021789696
2582.2563,-1562.3616,Hallucinated,apertus,24,0.07577582,0.021789696
-1692.1157,-538.0895,Hallucinated,apertus,24,0.07577582,0.021789696
-536.631,-470.20554,Hallucinated,apertus,24,0.07577582,0.021789696
4517.785,208.12726,Hallucinated,apertus,24,0.07577582,0.021789696
1085.3578,-850.18823,Hallucinated,apertus,24,0.07577582,0.021789696
1254.6891,192.16328,Hallucinated,apertus,24,0.07577582,0.021789696
1257.7928,-1037.3575,Hallucinated,apertus,24,0.07577582,0.021789696
1075.796,-1214.3744,Hallucinated,apertus,24,0.07577582,0.021789696
3019.3857,-1691.677,Hallucinated,apertus,24,0.07577582,0.021789696
1893.3873,-1614.3403,Hallucinated,apertus,24,0.07577582,0.021789696
-1898.3357,-679.7008,Hallucinated,apertus,24,0.07577582,0.021789696
-597.1886,1755.887,Hallucinated,apertus,24,0.07577582,0.021789696
1345.6356,1466.1608,Hallucinated,apertus,24,0.07577582,0.021789696
2029.3905,-113.32228,Hallucinated,apertus,24,0.07577582,0.021789696
-995.61505,1405.201,Supported,apertus,24,0.07577582,0.021789696
-904.66425,1105.0282,Supported,apertus,24,0.07577582,0.021789696
-1866.5509,-1270.037,Supported,apertus,24,0.07577582,0.021789696
-2661.8445,-1129.51,Supported,apertus,24,0.07577582,0.021789696
5291.9897,-57.439167,Supported,apertus,24,0.07577582,0.021789696
-1074.3058,-1630.2905,Supported,apertus,24,0.07577582,0.021789696
-2818.907,-963.422,Supported,apertus,24,0.07577582,0.021789696
-1611.5084,359.9714,Supported,apertus,24,0.07577582,0.021789696
613.1279,698.8678,Supported,apertus,24,0.07577582,0.021789696
-1012.4838,-71.86881,Supported,apertus,24,0.07577582,0.021789696
2262.7046,-1120.0305,Supported,apertus,24,0.07577582,0.021789696
-865.89294,-643.7428,Supported,apertus,24,0.07577582,0.021789696
-1179.267,-33.54482,Supported,apertus,24,0.07577582,0.021789696
159.8283,1363.0553,Supported,apertus,24,0.07577582,0.021789696
-288.59424,-1588.8584,Supported,apertus,24,0.07577582,0.021789696
-282.6077,2119.6196,Supported,apertus,24,0.07577582,0.021789696
-1417.4535,749.6029,Supported,apertus,24,0.07577582,0.021789696
1258.4447,-1334.3445,Supported,apertus,24,0.07577582,0.021789696
433.95483,1434.3961,Supported,apertus,24,0.07577582,0.021789696
199.7934,79.859116,Supported,apertus,24,0.07577582,0.021789696
-2730.4905,-1054.0985,Supported,apertus,24,0.07577582,0.021789696
1005.59094,-803.93695,Supported,apertus,24,0.07577582,0.021789696
-2542.0146,-1782.6362,Supported,apertus,24,0.07577582,0.021789696
-635.5225,1913.0366,Supported,apertus,24,0.07577582,0.021789696
-2803.1274,-521.847,Supported,apertus,24,0.07577582,0.021789696
-1254.249,910.32513,Supported,apertus,24,0.07577582,0.021789696
-1889.7821,692.2674,Supported,apertus,24,0.07577582,0.021789696
-116.17192,1193.4474,Supported,apertus,24,0.07577582,0.021789696
-466.6745,1334.2899,Supported,apertus,24,0.07577582,0.021789696
-718.9082,1071.6917,Supported,apertus,24,0.07577582,0.021789696
434.031,-75.94455,Supported,apertus,24,0.07577582,0.021789696
-3200.0825,-1203.5151,Supported,apertus,24,0.07577582,0.021789696
1511.4308,-211.13136,Supported,apertus,24,0.07577582,0.021789696
101.85074,2376.7302,Supported,apertus,24,0.07577582,0.021789696
1390.208,-173.88159,Supported,apertus,24,0.07577582,0.021789696
-608.1023,-376.0058,Supported,apertus,24,0.07577582,0.021789696
-3412.4382,-977.2957,Supported,apertus,24,0.07577582,0.021789696
-2481.5088,358.83347,Supported,apertus,24,0.07577582,0.021789696
-2693.7732,-1408.9062,Supported,apertus,24,0.07577582,0.021789696
185.60873,2394.1262,Supported,apertus,24,0.07577582,0.021789696
1351.7289,-1563.596,Supported,apertus,24,0.07577582,0.021789696
-1719.429,-592.63007,Supported,apertus,24,0.07577582,0.021789696
-3151.8386,61.339474,Supported,apertus,24,0.07577582,0.021789696
2509.2249,-538.4246,Supported,apertus,24,0.07577582,0.021789696
-1779.315,987.8185,Supported,apertus,24,0.07577582,0.021789696
-3455.5823,-1240.559,Supported,apertus,24,0.07577582,0.021789696
4342.502,-791.74457,Supported,apertus,24,0.07577582,0.021789696
-940.9094,1279.235,Supported,apertus,24,0.07577582,0.021789696
-1306.2161,-226.08127,Supported,apertus,24,0.07577582,0.021789696
-2362.4895,-845.5729,Supported,apertus,24,0.07577582,0.021789696
-2715.582,-139.815,Supported,apertus,24,0.07577582,0.021789696
1315.7422,1182.8105,Supported,apertus,24,0.07577582,0.021789696
599.0906,472.02725,Supported,apertus,24,0.07577582,0.021789696
-1935.7285,-274.13754,Supported,apertus,24,0.07577582,0.021789696
-1202.2555,918.72516,Supported,apertus,24,0.07577582,0.021789696
-2876.5557,-721.7776,Supported,apertus,24,0.07577582,0.021789696
-1102.2065,370.02597,Supported,apertus,24,0.07577582,0.021789696
-1153.27,1226.4465,Supported,apertus,24,0.07577582,0.021789696
-381.05676,1905.6075,Supported,apertus,24,0.07577582,0.021789696
1409.1201,1176.3307,Supported,apertus,24,0.07577582,0.021789696
-3089.816,-901.65753,Supported,apertus,24,0.07577582,0.021789696
1531.4009,-2074.61,Supported,apertus,24,0.07577582,0.021789696
178.51836,-2481.5803,Supported,apertus,24,0.07577582,0.021789696
-1404.1316,1116.027,Supported,apertus,24,0.07577582,0.021789696
-388.7822,-537.63806,Supported,apertus,24,0.07577582,0.021789696
-1058.8489,-685.03595,Supported,apertus,24,0.07577582,0.021789696
-528.632,1174.9938,Supported,apertus,24,0.07577582,0.021789696
-931.86633,1475.1525,Supported,apertus,24,0.07577582,0.021789696
-2468.9116,-101.40843,Supported,apertus,24,0.07577582,0.021789696
-2980.5352,-225.92282,Supported,apertus,24,0.07577582,0.021789696
-1298.269,-264.2587,Supported,apertus,24,0.07577582,0.021789696
850.60474,1243.52,Supported,apertus,24,0.07577582,0.021789696
-807.3077,1501.7394,Supported,apertus,24,0.07577582,0.021789696
-2213.9658,-671.7186,Supported,apertus,24,0.07577582,0.021789696
801.88116,-249.26012,Supported,apertus,24,0.07577582,0.021789696
-2171.5278,-897.4166,Supported,apertus,24,0.07577582,0.021789696
3068.1765,-2404.7822,Supported,apertus,24,0.07577582,0.021789696
-1706.1105,1043.0259,Supported,apertus,24,0.07577582,0.021789696
-2648.0532,-464.22552,Supported,apertus,24,0.07577582,0.021789696
-1694.1089,-808.6697,Supported,apertus,24,0.07577582,0.021789696
1024.0597,-1534.2196,Supported,apertus,24,0.07577582,0.021789696
-33.627754,-1227.8407,Supported,apertus,24,0.07577582,0.021789696
-33.80094,1920.0322,Supported,apertus,24,0.07577582,0.021789696
-1507.491,1164.3102,Supported,apertus,24,0.07577582,0.021789696
829.07996,-1320.2335,Supported,apertus,24,0.07577582,0.021789696
-515.2008,800.95667,Supported,apertus,24,0.07577582,0.021789696
-3337.474,-1101.5415,Supported,apertus,24,0.07577582,0.021789696
-2203.4382,-988.93945,Supported,apertus,24,0.07577582,0.021789696
-1348.4596,-1495.3495,Supported,apertus,24,0.07577582,0.021789696
-378.18076,-1199.0623,Supported,apertus,24,0.07577582,0.021789696
1761.4657,1045.8767,Supported,apertus,24,0.07577582,0.021789696
439.04514,-283.72714,Supported,apertus,24,0.07577582,0.021789696
-2320.8591,99.83029,Supported,apertus,24,0.07577582,0.021789696
-1664.3073,-611.50134,Supported,apertus,24,0.07577582,0.021789696
-3123.9004,-418.6414,Supported,apertus,24,0.07577582,0.021789696
-854.81744,1514.2231,Supported,apertus,24,0.07577582,0.021789696
-1936.7694,311.9604,Supported,apertus,24,0.07577582,0.021789696
-1367.2264,558.75543,Supported,apertus,24,0.07577582,0.021789696
191.0805,1423.9674,Supported,apertus,24,0.07577582,0.021789696
-3035.6987,-1725.2465,Supported,apertus,24,0.07577582,0.021789696
-386.89322,484.4405,Supported,apertus,24,0.07577582,0.021789696
-2134.4175,908.1607,Supported,apertus,24,0.07577582,0.021789696
-1489.7983,821.5301,Supported,apertus,24,0.07577582,0.021789696
-2855.394,-1166.8453,Supported,apertus,24,0.07577582,0.021789696
3535.7693,-1550.8306,Supported,apertus,24,0.07577582,0.021789696
-1048.5082,-1761.6589,Supported,apertus,24,0.07577582,0.021789696
-1800.4043,657.2904,Supported,apertus,24,0.07577582,0.021789696
-679.81433,-620.30383,Supported,apertus,24,0.07577582,0.021789696
828.85486,1087.0536,Supported,apertus,24,0.07577582,0.021789696
-676.9056,-1226.96,Supported,apertus,24,0.07577582,0.021789696
-376.89285,2089.2935,Supported,apertus,24,0.07577582,0.021789696
-556.2444,2244.4092,Supported,apertus,24,0.07577582,0.021789696
-2490.08,-277.7363,Supported,apertus,24,0.07577582,0.021789696
2529.4631,-1443.1748,Supported,apertus,24,0.07577582,0.021789696
-2641.4016,-137.85388,Supported,apertus,24,0.07577582,0.021789696
-1398.3508,-884.242,Supported,apertus,24,0.07577582,0.021789696
-1441.5277,-1143.4633,Supported,apertus,24,0.07577582,0.021789696
-2926.715,-833.00305,Supported,apertus,24,0.07577582,0.021789696
-2513.6782,-724.9477,Supported,apertus,24,0.07577582,0.021789696
-3434.6665,-463.16235,Supported,apertus,24,0.07577582,0.021789696
-1968.7657,-1211.0598,Supported,apertus,24,0.07577582,0.021789696
2321.4827,-1969.9067,Supported,apertus,24,0.07577582,0.021789696
