run_id,probe_id,state,created_at,model,layer,seed,metric_key,value,test_model,metric_family,metric
22zq4z08,llama_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:51:46+00:00,llama,28,43,train/longfact_test_apertus/all_recall_at_0.1_fpr,0.6007905138339921,apertus,all,recall_at_0.1_fpr
pbg44l09,llama_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:51:46+00:00,llama,28,44,train/longfact_test_apertus/all_recall_at_0.1_fpr,0.6017720242990159,apertus,all,recall_at_0.1_fpr
ct7o6ek7,llama_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:51:46+00:00,llama,30,42,train/longfact_test_apertus/all_recall_at_0.1_fpr,0.6103934000053055,apertus,all,recall_at_0.1_fpr
av9rm02w,llama_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:51:46+00:00,llama,30,43,train/longfact_test_apertus/all_recall_at_0.1_fpr,0.6082181605963339,apertus,all,recall_at_0.1_fpr
ojujrfsw,llama_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:51:46+00:00,llama,30,44,train/longfact_test_apertus/all_recall_at_0.1_fpr,0.6056980661591108,apertus,all,recall_at_0.1_fpr
f1osa4x3,apertus_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:54:28+00:00,apertus,4,42,train/longfact_test_apertus/span_auc,0.7820703078522896,apertus,span,auc
k9210t28,apertus_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:54:28+00:00,apertus,4,43,train/longfact_test_apertus/span_auc,0.7818408674457445,apertus,span,auc
4dw0ohsb,apertus_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:54:28+00:00,apertus,4,44,train/longfact_test_apertus/span_auc,0.7829094868890152,apertus,span,auc
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,10,42,train/longfact_test_apertus/span_auc,0.823749663399917,apertus,span,auc
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,10,43,train/longfact_test_apertus/span_auc,0.828807559160539,apertus,span,auc
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,10,44,train/longfact_test_apertus/span_auc,0.8285622203159897,apertus,span,auc
98q6shel,apertus_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:55:28+00:00,apertus,16,42,train/longfact_test_apertus/span_auc,0.8041037960987285,apertus,span,auc
92fyxrb6,apertus_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:55:28+00:00,apertus,16,43,train/longfact_test_apertus/span_auc,0.8145120953084858,apertus,span,auc
i19xd1q5,apertus_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:56:24+00:00,apertus,16,44,train/longfact_test_apertus/span_auc,0.8108335686767565,apertus,span,auc
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,20,42,train/longfact_test_apertus/span_auc,0.7579270098229404,apertus,span,auc
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,20,43,train/longfact_test_apertus/span_auc,0.7675462313865282,apertus,span,auc
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,20,44,train/longfact_test_apertus/span_auc,0.7545094567459225,apertus,span,auc
rjgl9oec,apertus_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:56:59+00:00,apertus,24,42,train/longfact_test_apertus/span_auc,0.7134022388278651,apertus,span,auc
g0y68jcb,apertus_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:56:59+00:00,apertus,24,43,train/longfact_test_apertus/span_auc,0.7297381338765004,apertus,span,auc
p8vm93b7,apertus_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:56:59+00:00,apertus,24,44,train/longfact_test_apertus/span_auc,0.7281996972925914,apertus,span,auc
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,26,42,train/longfact_test_apertus/span_auc,0.6723649946790452,apertus,span,auc
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,26,43,train/longfact_test_apertus/span_auc,0.672824099653761,apertus,span,auc
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,26,44,train/longfact_test_apertus/span_auc,0.6750514206774699,apertus,span,auc
xowhpuzx,apertus_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:58:28+00:00,apertus,28,42,train/longfact_test_apertus/span_auc,0.6645886937014613,apertus,span,auc
e75d9qzf,apertus_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:58:28+00:00,apertus,28,43,train/longfact_test_apertus/span_auc,0.6441270197331371,apertus,span,auc
ha39x6u6,apertus_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:58:28+00:00,apertus,28,44,train/longfact_test_apertus/span_auc,0.6688955473408819,apertus,span,auc
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,30,42,train/longfact_test_apertus/span_auc,0.5000632452595398,apertus,span,auc
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,30,43,train/longfact_test_apertus/span_auc,0.6504745746332085,apertus,span,auc
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,30,44,train/longfact_test_apertus/span_auc,0.6154336848041935,apertus,span,auc
dxwgjkjh,llama_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:45:37+00:00,llama,4,42,train/longfact_test_apertus/span_auc,0.7415309277252098,apertus,span,auc
e5f00gcl,llama_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:45:37+00:00,llama,4,43,train/longfact_test_apertus/span_auc,0.7430416395887794,apertus,span,auc
cfx6hhoc,llama_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:45:36+00:00,llama,4,44,train/longfact_test_apertus/span_auc,0.7419493553675566,apertus,span,auc
kgoq3e5r,llama_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:45:36+00:00,llama,10,42,train/longfact_test_apertus/span_auc,0.8244259410463572,apertus,span,auc
9oem35be,llama_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:46:11+00:00,llama,10,43,train/longfact_test_apertus/span_auc,0.8257740232153691,apertus,span,auc
rri8v027,llama_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:46:11+00:00,llama,10,44,train/longfact_test_apertus/span_auc,0.8253184371421558,apertus,span,auc
egoe6db0,llama_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:46:11+00:00,llama,16,42,train/longfact_test_apertus/span_auc,0.8326861880511922,apertus,span,auc
x0f4o57o,llama_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:46:11+00:00,llama,16,43,train/longfact_test_apertus/span_auc,0.8344173722106608,apertus,span,auc
wflhsqs9,llama_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:50:44+00:00,llama,16,44,train/longfact_test_apertus/span_auc,0.8340480917150254,apertus,span,auc
qni919ee,llama_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:50:44+00:00,llama,20,42,train/longfact_test_apertus/span_auc,0.8251735032148012,apertus,span,auc
4aryhr4u,llama_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:50:44+00:00,llama,20,43,train/longfact_test_apertus/span_auc,0.827494253239295,apertus,span,auc
v8qejznt,llama_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:50:44+00:00,llama,20,44,train/longfact_test_apertus/span_auc,0.825902802611394,apertus,span,auc
k5b7gy5e,llama_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:50:44+00:00,llama,24,42,train/longfact_test_apertus/span_auc,0.8186875453458466,apertus,span,auc
jg69cqpj,llama_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:50:44+00:00,llama,24,43,train/longfact_test_apertus/span_auc,0.8192826693781186,apertus,span,auc
5o6iy05l,llama_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:50:44+00:00,llama,24,44,train/longfact_test_apertus/span_auc,0.8192514248109188,apertus,span,auc
82vjeyys,llama_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:50:44+00:00,llama,26,42,train/longfact_test_apertus/span_auc,0.8184549842134284,apertus,span,auc
gzg4irhz,llama_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:51:46+00:00,llama,26,43,train/longfact_test_apertus/span_auc,0.819189545219485,apertus,span,auc
7u7entue,llama_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:51:46+00:00,llama,26,44,train/longfact_test_apertus/span_auc,0.8203955986898984,apertus,span,auc
5zoj6oqm,llama_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:51:46+00:00,llama,28,42,train/longfact_test_apertus/span_auc,0.8200641127977737,apertus,span,auc
22zq4z08,llama_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:51:46+00:00,llama,28,43,train/longfact_test_apertus/span_auc,0.8210732487875211,apertus,span,auc
pbg44l09,llama_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:51:46+00:00,llama,28,44,train/longfact_test_apertus/span_auc,0.8219372238059665,apertus,span,auc
ct7o6ek7,llama_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:51:46+00:00,llama,30,42,train/longfact_test_apertus/span_auc,0.8276494906042692,apertus,span,auc
av9rm02w,llama_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:51:46+00:00,llama,30,43,train/longfact_test_apertus/span_auc,0.8271305985226225,apertus,span,auc
ojujrfsw,llama_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:51:46+00:00,llama,30,44,train/longfact_test_apertus/span_auc,0.8290052122055307,apertus,span,auc
f1osa4x3,apertus_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:54:28+00:00,apertus,4,42,train/longfact_test_apertus/span_f1,0.38416792234642744,apertus,span,f1
k9210t28,apertus_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:54:28+00:00,apertus,4,43,train/longfact_test_apertus/span_f1,0.3781770686246823,apertus,span,f1
4dw0ohsb,apertus_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:54:28+00:00,apertus,4,44,train/longfact_test_apertus/span_f1,0.3834849791450344,apertus,span,f1
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,10,42,train/longfact_test_apertus/span_f1,0.43322694729578193,apertus,span,f1
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,10,43,train/longfact_test_apertus/span_f1,0.49088473601672766,apertus,span,f1
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,10,44,train/longfact_test_apertus/span_f1,0.5237544539601175,apertus,span,f1
98q6shel,apertus_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:55:28+00:00,apertus,16,42,train/longfact_test_apertus/span_f1,0.4123811675559186,apertus,span,f1
92fyxrb6,apertus_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:55:28+00:00,apertus,16,43,train/longfact_test_apertus/span_f1,0.4786142352844594,apertus,span,f1
i19xd1q5,apertus_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:56:24+00:00,apertus,16,44,train/longfact_test_apertus/span_f1,0.466364598491864,apertus,span,f1
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,20,42,train/longfact_test_apertus/span_f1,0.36343211725687385,apertus,span,f1
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,20,43,train/longfact_test_apertus/span_f1,0.377784872995601,apertus,span,f1
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,20,44,train/longfact_test_apertus/span_f1,0.3984282095031281,apertus,span,f1
rjgl9oec,apertus_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:56:59+00:00,apertus,24,42,train/longfact_test_apertus/span_f1,0.29891974731805776,apertus,span,f1
g0y68jcb,apertus_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:56:59+00:00,apertus,24,43,train/longfact_test_apertus/span_f1,0.3612529913919349,apertus,span,f1
p8vm93b7,apertus_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:56:59+00:00,apertus,24,44,train/longfact_test_apertus/span_f1,0.36946184485269606,apertus,span,f1
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,26,42,train/longfact_test_apertus/span_f1,0.3474862772183649,apertus,span,f1
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,26,43,train/longfact_test_apertus/span_f1,0.35925,apertus,span,f1
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,26,44,train/longfact_test_apertus/span_f1,0.34716449199407234,apertus,span,f1
xowhpuzx,apertus_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:58:28+00:00,apertus,28,42,train/longfact_test_apertus/span_f1,0.4293950577390772,apertus,span,f1
e75d9qzf,apertus_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:58:28+00:00,apertus,28,43,train/longfact_test_apertus/span_f1,0.3639450867052023,apertus,span,f1
ha39x6u6,apertus_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:58:28+00:00,apertus,28,44,train/longfact_test_apertus/span_f1,0.422356630056714,apertus,span,f1
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,30,42,train/longfact_test_apertus/span_f1,0.00023109632094657053,apertus,span,f1
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,30,43,train/longfact_test_apertus/span_f1,0.4364717878993882,apertus,span,f1
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,30,44,train/longfact_test_apertus/span_f1,0.3672080654692621,apertus,span,f1
dxwgjkjh,llama_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:45:37+00:00,llama,4,42,train/longfact_test_apertus/span_f1,0.200855487075706,apertus,span,f1
e5f00gcl,llama_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:45:37+00:00,llama,4,43,train/longfact_test_apertus/span_f1,0.2055174627926709,apertus,span,f1
cfx6hhoc,llama_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:45:36+00:00,llama,4,44,train/longfact_test_apertus/span_f1,0.20744132799084145,apertus,span,f1
kgoq3e5r,llama_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:45:36+00:00,llama,10,42,train/longfact_test_apertus/span_f1,0.3559736594543744,apertus,span,f1
9oem35be,llama_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:46:11+00:00,llama,10,43,train/longfact_test_apertus/span_f1,0.3683981517932992,apertus,span,f1
rri8v027,llama_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:46:11+00:00,llama,10,44,train/longfact_test_apertus/span_f1,0.36592404958162905,apertus,span,f1
egoe6db0,llama_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:46:11+00:00,llama,16,42,train/longfact_test_apertus/span_f1,0.3975127512141594,apertus,span,f1
x0f4o57o,llama_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:46:11+00:00,llama,16,43,train/longfact_test_apertus/span_f1,0.4023817239144524,apertus,span,f1
wflhsqs9,llama_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:50:44+00:00,llama,16,44,train/longfact_test_apertus/span_f1,0.39863561610460274,apertus,span,f1
qni919ee,llama_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:50:44+00:00,llama,20,42,train/longfact_test_apertus/span_f1,0.385640478924061,apertus,span,f1
4aryhr4u,llama_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:50:44+00:00,llama,20,43,train/longfact_test_apertus/span_f1,0.38440523385986897,apertus,span,f1
v8qejznt,llama_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:50:44+00:00,llama,20,44,train/longfact_test_apertus/span_f1,0.3823197157352065,apertus,span,f1
k5b7gy5e,llama_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:50:44+00:00,llama,24,42,train/longfact_test_apertus/span_f1,0.3814087403598972,apertus,span,f1
jg69cqpj,llama_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:50:44+00:00,llama,24,43,train/longfact_test_apertus/span_f1,0.380987684830512,apertus,span,f1
5o6iy05l,llama_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:50:44+00:00,llama,24,44,train/longfact_test_apertus/span_f1,0.38217947927583584,apertus,span,f1
82vjeyys,llama_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:50:44+00:00,llama,26,42,train/longfact_test_apertus/span_f1,0.3832802711307384,apertus,span,f1
gzg4irhz,llama_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:51:46+00:00,llama,26,43,train/longfact_test_apertus/span_f1,0.3850221170661455,apertus,span,f1
7u7entue,llama_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:51:46+00:00,llama,26,44,train/longfact_test_apertus/span_f1,0.387530211789767,apertus,span,f1
5zoj6oqm,llama_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:51:46+00:00,llama,28,42,train/longfact_test_apertus/span_f1,0.3856858029639678,apertus,span,f1
22zq4z08,llama_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:51:46+00:00,llama,28,43,train/longfact_test_apertus/span_f1,0.38921468115644864,apertus,span,f1
pbg44l09,llama_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:51:46+00:00,llama,28,44,train/longfact_test_apertus/span_f1,0.3912732621085531,apertus,span,f1
ct7o6ek7,llama_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:51:46+00:00,llama,30,42,train/longfact_test_apertus/span_f1,0.45249709639953545,apertus,span,f1
av9rm02w,llama_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:51:46+00:00,llama,30,43,train/longfact_test_apertus/span_f1,0.4523514372046176,apertus,span,f1
ojujrfsw,llama_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:51:46+00:00,llama,30,44,train/longfact_test_apertus/span_f1,0.4526986463194996,apertus,span,f1
f1osa4x3,apertus_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:54:28+00:00,apertus,4,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.43737721589201933,apertus,span,recall_at_0.1_fpr
k9210t28,apertus_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:54:28+00:00,apertus,4,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.4414912057688308,apertus,span,recall_at_0.1_fpr
4dw0ohsb,apertus_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:54:28+00:00,apertus,4,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.44701504610904386,apertus,span,recall_at_0.1_fpr
2msk68xv,apertus_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:54:28+00:00,apertus,10,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5209513023782559,apertus,span,recall_at_0.1_fpr
ennpfi5c,apertus_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:55:28+00:00,apertus,10,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5408047703792729,apertus,span,recall_at_0.1_fpr
ckfvtpqq,apertus_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:55:28+00:00,apertus,10,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5391175722837266,apertus,span,recall_at_0.1_fpr
98q6shel,apertus_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:55:28+00:00,apertus,16,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.4931009776504033,apertus,span,recall_at_0.1_fpr
92fyxrb6,apertus_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:55:28+00:00,apertus,16,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5213442115237941,apertus,span,recall_at_0.1_fpr
i19xd1q5,apertus_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:56:24+00:00,apertus,16,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5051887119513717,apertus,span,recall_at_0.1_fpr
5w54hojz,apertus_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:56:24+00:00,apertus,20,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.42318626204728776,apertus,span,recall_at_0.1_fpr
h3qhm4bp,apertus_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:56:24+00:00,apertus,20,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.440173804516144,apertus,span,recall_at_0.1_fpr
1sb6t3rt,apertus_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:56:24+00:00,apertus,20,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.42140661474102664,apertus,span,recall_at_0.1_fpr
rjgl9oec,apertus_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:56:59+00:00,apertus,24,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.36626066054961054,apertus,span,recall_at_0.1_fpr
g0y68jcb,apertus_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:56:59+00:00,apertus,24,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3963528786372986,apertus,span,recall_at_0.1_fpr
p8vm93b7,apertus_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:56:59+00:00,apertus,24,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.387778214343495,apertus,span,recall_at_0.1_fpr
fjxaywoo,apertus_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:56:59+00:00,apertus,26,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3939029745533548,apertus,span,recall_at_0.1_fpr
fc3llcx0,apertus_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:58:28+00:00,apertus,26,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.37804793491575567,apertus,span,recall_at_0.1_fpr
gtn6g9ne,apertus_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:58:28+00:00,apertus,26,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.37661497214967526,apertus,span,recall_at_0.1_fpr
xowhpuzx,apertus_no_lora_long_form_layer28_seed42,finished,2026-03-02 14:58:28+00:00,apertus,28,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3936718515265676,apertus,span,recall_at_0.1_fpr
e75d9qzf,apertus_no_lora_long_form_layer28_seed43,finished,2026-03-02 14:58:28+00:00,apertus,28,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3463609679432362,apertus,span,recall_at_0.1_fpr
ha39x6u6,apertus_no_lora_long_form_layer28_seed44,finished,2026-03-02 14:58:28+00:00,apertus,28,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.40710009938290154,apertus,span,recall_at_0.1_fpr
pk12wkry,apertus_no_lora_long_form_layer30_seed42,finished,2026-03-02 14:58:28+00:00,apertus,30,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.0001386738160722953,apertus,span,recall_at_0.1_fpr
vhvivjkc,apertus_no_lora_long_form_layer30_seed43,finished,2026-03-02 14:58:28+00:00,apertus,30,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.34585249728430445,apertus,span,recall_at_0.1_fpr
agskbmvs,apertus_no_lora_long_form_layer30_seed44,finished,2026-03-02 14:58:28+00:00,apertus,30,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.2638731596828992,apertus,span,recall_at_0.1_fpr
dxwgjkjh,llama_no_lora_long_form_layer4_seed42,finished,2026-03-02 14:45:37+00:00,llama,4,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.38308088176777993,apertus,span,recall_at_0.1_fpr
e5f00gcl,llama_no_lora_long_form_layer4_seed43,finished,2026-03-02 14:45:37+00:00,llama,4,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.3825503355704698,apertus,span,recall_at_0.1_fpr
cfx6hhoc,llama_no_lora_long_form_layer4_seed44,finished,2026-03-02 14:45:36+00:00,llama,4,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.385494866965541,apertus,span,recall_at_0.1_fpr
kgoq3e5r,llama_no_lora_long_form_layer10_seed42,finished,2026-03-02 14:45:36+00:00,llama,10,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5280791574926387,apertus,span,recall_at_0.1_fpr
9oem35be,llama_no_lora_long_form_layer10_seed43,finished,2026-03-02 14:46:11+00:00,llama,10,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5283974852110247,apertus,span,recall_at_0.1_fpr
rri8v027,llama_no_lora_long_form_layer10_seed44,finished,2026-03-02 14:46:11+00:00,llama,10,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5309175796482478,apertus,span,recall_at_0.1_fpr
egoe6db0,llama_no_lora_long_form_layer16_seed42,finished,2026-03-02 14:46:11+00:00,llama,16,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5428548690877258,apertus,span,recall_at_0.1_fpr
x0f4o57o,llama_no_lora_long_form_layer16_seed43,finished,2026-03-02 14:46:11+00:00,llama,16,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5469135474971483,apertus,span,recall_at_0.1_fpr
wflhsqs9,llama_no_lora_long_form_layer16_seed44,finished,2026-03-02 14:50:44+00:00,llama,16,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5460116189617211,apertus,span,recall_at_0.1_fpr
qni919ee,llama_no_lora_long_form_layer20_seed42,finished,2026-03-02 14:50:44+00:00,llama,20,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5289015040984694,apertus,span,recall_at_0.1_fpr
4aryhr4u,llama_no_lora_long_form_layer20_seed43,finished,2026-03-02 14:50:44+00:00,llama,20,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5309971615778444,apertus,span,recall_at_0.1_fpr
v8qejznt,llama_no_lora_long_form_layer20_seed44,finished,2026-03-02 14:50:44+00:00,llama,20,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.531235907366634,apertus,span,recall_at_0.1_fpr
k5b7gy5e,llama_no_lora_long_form_layer24_seed42,finished,2026-03-02 14:50:44+00:00,llama,24,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.513276918587686,apertus,span,recall_at_0.1_fpr
jg69cqpj,llama_no_lora_long_form_layer24_seed43,finished,2026-03-02 14:50:44+00:00,llama,24,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.515054248348675,apertus,span,recall_at_0.1_fpr
5o6iy05l,llama_no_lora_long_form_layer24_seed44,finished,2026-03-02 14:50:44+00:00,llama,24,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5216064938854551,apertus,span,recall_at_0.1_fpr
82vjeyys,llama_no_lora_long_form_layer26_seed42,finished,2026-03-02 14:50:44+00:00,llama,26,42,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5220839854630341,apertus,span,recall_at_0.1_fpr
gzg4irhz,llama_no_lora_long_form_layer26_seed43,finished,2026-03-02 14:51:46+00:00,llama,26,43,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5227736955195373,apertus,span,recall_at_0.1_fpr
7u7entue,llama_no_lora_long_form_layer26_seed44,finished,2026-03-02 14:51:46+00:00,llama,26,44,train/longfact_test_apertus/span_recall_at_0.1_fpr,0.5254264265060881,apertus,span,recall_at_0.1_fpr
