_step,train/loss,run_key
0,1.0433732271194458,llama_lora
1,0.5217,llama_lora
7,1.1000527143478394,llama_lora
8,0.6028286218643188,llama_lora
9,0.479990154504776,llama_lora
27,0.886687695980072,llama_lora
28,1.0514087677001953,llama_lora
33,0.4222,llama_lora
41,0.4656178653240204,llama_lora
43,0.8362178206443787,llama_lora
44,0.3336,llama_lora
47,0.47895827889442444,llama_lora
60,0.3696833848953247,llama_lora
61,0.685815155506134,llama_lora
64,0.3856157660484314,llama_lora
67,0.1412891000509262,llama_lora
74,0.8195855021476746,llama_lora
77,0.335,llama_lora
78,0.18189328908920288,llama_lora
85,0.40791624784469604,llama_lora
88,0.3492,llama_lora
94,0.458636611700058,llama_lora
99,0.2466,llama_lora
102,0.41048699617385864,llama_lora
104,0.4349067509174347,llama_lora
109,0.5177309513092041,llama_lora
120,0.624479353427887,llama_lora
124,0.6400573253631592,llama_lora
133,0.6870470643043518,llama_lora
136,0.48389822244644165,llama_lora
143,0.3273,llama_lora
147,1.3207513093948364,llama_lora
149,0.7234335541725159,llama_lora
150,0.7092674374580383,llama_lora
155,0.5484967827796936,llama_lora
157,0.4115723669528961,llama_lora
162,0.562114953994751,llama_lora
170,0.516398549079895,llama_lora
172,0.5499163866043091,llama_lora
174,0.3168635964393616,llama_lora
180,0.6209919452667236,llama_lora
193,0.6887679100036621,llama_lora
195,0.6133480072021484,llama_lora
198,0.3247,llama_lora
203,0.6557925343513489,llama_lora
213,0.6563041806221008,llama_lora
214,0.9079960584640503,llama_lora
215,0.25652801990509033,llama_lora
217,0.40960443019866943,llama_lora
225,0.6835742592811584,llama_lora
228,0.6774299740791321,llama_lora
233,0.4390307068824768,llama_lora
240,0.10815056413412094,llama_lora
241,0.6986272931098938,llama_lora
242,0.2066,llama_lora
248,0.4738476574420929,llama_lora
251,0.4130358397960663,llama_lora
259,0.49387750029563904,llama_lora
265,0.4935057461261749,llama_lora
270,0.5010055899620056,llama_lora
272,0.19021591544151306,llama_lora
273,0.2613905370235443,llama_lora
274,0.30965152382850647,llama_lora
279,1.5913788080215454,llama_lora
282,0.3482227623462677,llama_lora
283,0.2916591465473175,llama_lora
292,0.16968297958374023,llama_lora
302,0.4850553572177887,llama_lora
316,0.49034827947616577,llama_lora
321,0.8916299343109131,llama_lora
324,0.5200344324111938,llama_lora
327,0.6030872464179993,llama_lora
330,0.3113,llama_lora
332,1.0584280490875244,llama_lora
337,0.5560113191604614,llama_lora
340,0.31306782364845276,llama_lora
353,0.3245554268360138,llama_lora
354,0.6305176019668579,llama_lora
358,0.9448363780975342,llama_lora
370,0.31632116436958313,llama_lora
375,0.17747236788272858,llama_lora
396,0.3184,llama_lora
398,0.7380039691925049,llama_lora
405,0.4467816948890686,llama_lora
406,0.5658740997314453,llama_lora
407,0.3059,llama_lora
421,0.5103574395179749,llama_lora
425,0.269046425819397,llama_lora
429,0.2438,llama_lora
430,0.5527764558792114,llama_lora
441,0.4944722056388855,llama_lora
444,0.24931934475898743,llama_lora
447,0.6185328960418701,llama_lora
450,0.3425755500793457,llama_lora
457,0.42412301898002625,llama_lora
471,0.37788498401641846,llama_lora
472,0.4003472328186035,llama_lora
481,0.31332865357398987,llama_lora
490,0.3136059641838074,llama_lora
495,0.2375,llama_lora
497,0.6956718564033508,llama_lora
504,0.17094871401786804,llama_lora
505,0.6280224323272705,llama_lora
515,0.22740383446216583,llama_lora
522,0.6402796506881714,llama_lora
530,0.3876493275165558,llama_lora
531,0.5560218691825867,llama_lora
534,0.5234434604644775,llama_lora
539,0.3245,llama_lora
541,0.5565904378890991,llama_lora
543,0.5009782314300537,llama_lora
547,1.1284773349761963,llama_lora
548,0.3879252076148987,llama_lora
550,0.2598,llama_lora
553,0.39403286576271057,llama_lora
555,0.35715252161026,llama_lora
559,0.5547078847885132,llama_lora
567,0.40028753876686096,llama_lora
568,0.907417356967926,llama_lora
570,1.007356882095337,llama_lora
573,0.751460611820221,llama_lora
589,0.5177382826805115,llama_lora
593,0.5366820096969604,llama_lora
