total_flos,train/active_positions,train/epoch,train/global_step,train/grad_norm,train/kl_loss,train/lambda_kl,train/lambda_lm,train/learning_rate,train/lm_loss,train/longfact_test_apertus/all_accuracy,train/longfact_test_apertus/all_auc,train/longfact_test_apertus/all_f1,train/longfact_test_apertus/all_optimal_threshold,train/longfact_test_apertus/all_precision,train/longfact_test_apertus/all_pred_negative_count,train/longfact_test_apertus/all_pred_positive_count,train/longfact_test_apertus/all_recall,train/longfact_test_apertus/all_recall_at_0.1_fpr,train/longfact_test_apertus/all_threshold_optimized_accuracy,train/longfact_test_apertus/all_total_samples,train/longfact_test_apertus/all_true_negative_count,train/longfact_test_apertus/all_true_positive_count,train/longfact_test_apertus/lm_loss,train/longfact_test_apertus/probe_loss,train/longfact_test_apertus/probe_threshold,train/longfact_test_apertus/span_accuracy,train/longfact_test_apertus/span_auc,train/longfact_test_apertus/span_f1,train/longfact_test_apertus/span_max_accuracy,train/longfact_test_apertus/span_max_auc,train/longfact_test_apertus/span_max_f1,train/longfact_test_apertus/span_max_optimal_threshold,train/longfact_test_apertus/span_max_precision,train/longfact_test_apertus/span_max_pred_negative_count,train/longfact_test_apertus/span_max_pred_positive_count,train/longfact_test_apertus/span_max_recall,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,train/longfact_test_apertus/span_max_threshold_optimized_accuracy,train/longfact_test_apertus/span_max_total_samples,train/longfact_test_apertus/span_max_true_negative_count,train/longfact_test_apertus/span_max_true_positive_count,train/longfact_test_apertus/span_optimal_threshold,train/longfact_test_apertus/span_precision,train/longfact_test_apertus/span_pred_negative_count,train/longfact_test_apertus/span_pred_positive_count,train/longfact_test_apertus/span_recall,train/longfact_test_apertus/span_recall_at_0.1_fpr,train/longfact_test_apertus/span_threshold_optimized_accuracy,train/longfact_test_apertus/span_total_samples,train/longfact_test_apertus/span_true_negative_count,train/longfact_test_apertus/span_true_positive_count,train/longfact_test_apertus/sparsity,train/longfact_test_llama/all_accuracy,train/longfact_test_llama/all_auc,train/longfact_test_llama/all_f1,train/longfact_test_llama/all_optimal_threshold,train/longfact_test_llama/all_precision,train/longfact_test_llama/all_pred_negative_count,train/longfact_test_llama/all_pred_positive_count,train/longfact_test_llama/all_recall,train/longfact_test_llama/all_recall_at_0.1_fpr,train/longfact_test_llama/all_threshold_optimized_accuracy,train/longfact_test_llama/all_total_samples,train/longfact_test_llama/all_true_negative_count,train/longfact_test_llama/all_true_positive_count,train/longfact_test_llama/lm_loss,train/longfact_test_llama/probe_loss,train/longfact_test_llama/probe_threshold,train/longfact_test_llama/span_accuracy,train/longfact_test_llama/span_auc,train/longfact_test_llama/span_f1,train/longfact_test_llama/span_max_accuracy,train/longfact_test_llama/span_max_auc,train/longfact_test_llama/span_max_f1,train/longfact_test_llama/span_max_optimal_threshold,train/longfact_test_llama/span_max_precision,train/longfact_test_llama/span_max_pred_negative_count,train/longfact_test_llama/span_max_pred_positive_count,train/longfact_test_llama/span_max_recall,train/longfact_test_llama/span_max_recall_at_0.1_fpr,train/longfact_test_llama/span_max_threshold_optimized_accuracy,train/longfact_test_llama/span_max_total_samples,train/longfact_test_llama/span_max_true_negative_count,train/longfact_test_llama/span_max_true_positive_count,train/longfact_test_llama/span_optimal_threshold,train/longfact_test_llama/span_precision,train/longfact_test_llama/span_pred_negative_count,train/longfact_test_llama/span_pred_positive_count,train/longfact_test_llama/span_recall,train/longfact_test_llama/span_recall_at_0.1_fpr,train/longfact_test_llama/span_threshold_optimized_accuracy,train/longfact_test_llama/span_total_samples,train/longfact_test_llama/span_true_negative_count,train/longfact_test_llama/span_true_positive_count,train/longfact_test_llama/sparsity,train/loss,train/max_aggr_probe_loss,train/omega,train_loss,train_runtime,train_samples_per_second,train_steps_per_second,run_key,run_id,run_name,state
0,1177,1,2249,668.0,0.0,0.5,0,4.446420631391729e-06,0.23582424223423004,0.9463662151838992,0.6544677038267276,0.2835570288041771,1.0,0.26685152713778904,1184076,49046,0.3024938174590334,0.34760903228788687,0.946838187948962,1233122,1189855,43267,0.24048780381679535,27.092799075216053,0.5,0.7324376291497459,0.6480442680765057,0.43837084673097537,0.8266262254238206,0.7609406028875636,0.616600790513834,1.0,0.6579754601226994,14551,3912,0.5801217038539553,0.5886860491322966,0.8274386611059957,18463,14026,4437,6.738684629193047e-38,0.7958650045606568,108894,16445,0.3024938174590334,0.34760903228788687,0.7394266748577857,125339,82072,43267,0.06817696472257376,0.9281745667919684,0.6773106658404775,0.278735751664657,1.0,0.22384514110171916,1585767,104818,0.3692925159360982,0.4156606594790273,0.928862494343674,1690585,1627050,63535,0.4474666908979416,29.52464026594162,0.5,0.715439905048229,0.6656937368015386,0.4983803647100056,0.8008744924820417,0.7748420261137603,0.6446373118878892,1.0,0.618960244648318,15873,6540,0.6725369662734674,0.0,0.8015437469325838,22413,16394,6019,1.1661067223261376e-37,0.7662138331918229,135357,30622,0.3692925159360982,0.4156606594790273,0.7219708517342556,165979,102444,63535,0.0800625339820981,0.03285590186715126,0.0,0.9995553579368608,11.382389976057066,3062.7382,5.873,0.734,apertus_no_lora,ynankpjz,apertus_no_lora_our,finished
0,6127,1,2245,0.77734375,0.0,0.5,0,2.6726057906458796e-06,0.1933574229478836,0.9518585036975468,0.8608810630031158,0.28592047164157197,0.9712357954545454,0.2652746255106673,1168636,44060,0.3100511977080404,0.6103934000053055,0.9689138910328722,1212696,1174999,37697,0.4875602344274521,0.5975331197828054,0.5,0.7527643989125969,0.8276494906042692,0.45249709639953545,0.8496558452116416,0.8773484682108235,0.6525551102204409,0.5331439393939397,0.7309203142536476,14887,3564,0.5893665158371041,0.6595022624434389,0.8504688092786299,18451,14031,4420,0.24757339015151525,0.8370693976939053,100438,13963,0.3100511977080404,0.5435711064540945,0.7832623840700693,114401,76704,37697,0.11122008450329304,0.9466470463565952,0.8563876862542225,0.26794772235348546,0.9634627525252526,0.2474404553014236,1595325,65539,0.29216134901904267,0.5747923685300953,0.9665842597587762,1660864,1605357,55507,0.19503937435150143,0.6368516266494989,0.5,0.7210894765561574,0.8310315211125916,0.43625163086607394,0.8357784298035031,0.8791740095045839,0.65032184778493,0.4913983585858587,0.7596196373286157,17972,4522,0.5685203574975174,0.6582257530619,0.8357784298035031,22494,16452,6042,0.21271306818181815,0.8607749469214437,131434,18840,0.29216134901904267,0.5415713333453438,0.7718168146186299,150274,94767,55507,0.11028132486343384,0.4142408668994904,0.4140625,0.999554565701559,0.2614011038385149,2801.8784,6.41,0.801,llama_no_lora,rct5pows,llama_no_lora_our,finished
0,1177,1,2249,0.0013723807642236352,0.001157024409621954,0.5,0,4.446420631391729e-06,0.2357257604598999,0.9649126363814772,0.5,0.0,0.0,0.0,1233122,0,0.0,0.0,0.03508736361852274,1233122,1189855,43267,0.24126410681009292,33.50236360538006,0.5,0.6548001819066691,0.5,0.0,0.7596815252125874,0.5,0.0,0.0,0.0,18463,0,0.0,0.0,0.24031847478741267,18463,14026,4437,0.0,0.0,125339,0,0.0,0.0,0.3451998180933309,125339,82072,43267,0.0,0.9624136023920714,0.5000041820032102,0.0,6.439293542825908e-14,0.0,1690577,8,0.0,1.5739356260328953e-05,0.962414193903294,1690585,1627050,63535,0.44753675544261934,36.41624702131748,0.5,0.6172045861223407,0.4999981082474949,0.0,0.731405880515772,0.5000220723513842,0.0,6.439293542825908e-14,0.0,22412,1,0.0,0.0001661405549094534,0.7314504974791416,22413,16394,6019,6.439293542825908e-14,0.0,165978,1,0.0,1.5739356260328953e-05,0.6172106109809072,165979,102444,63535,4.102981096366462e-06,82.0517578125,82.0,0.9995553579368608,14.388218918287684,10737.6305,1.675,0.209,apertus_lora,payanx0q,apertus_lora_kl=0.5_our,finished
0,6127,1,2245,0.5936330556869507,0.0081476466730237,0.5,0,2.6726057906458796e-06,0.20079931616783145,0.948204661349588,0.9043189896958436,0.3463891779396462,0.9446022727272724,0.28498536034107835,1154293,58403,0.4415205454014908,0.7043266042390641,0.969101077269159,1212696,1174999,37697,0.49025358581542966,0.5162175791710615,0.5,0.7921346841373764,0.881440228140011,0.5833041284082148,0.867486857080917,0.9124496065757433,0.7068696798944971,0.5314472853535357,0.7518490181076256,14530,3921,0.6669683257918552,0.7346153846153847,0.8689501924014958,18451,14031,4420,0.27041903409090917,0.8592225491714418,95030,19371,0.4415205454014908,0.6411385521394275,0.815368746776689,114401,76704,37697,0.101875480055809,0.9391569689029324,0.9008693312934792,0.34026245348305806,0.9723405934343434,0.26682571700644053,1563201,97663,0.469472318806637,0.682904858846632,0.9665854639512927,1660864,1605357,55507,0.20499395620822908,0.5441875831782818,0.5,0.781046621504718,0.8867065067963831,0.6130014937486032,0.8598292878100827,0.9133549652795132,0.7183564091112103,0.527698863636364,0.7803221424412964,17341,5153,0.665508109897385,0.7356835484938762,0.860762870098693,22494,16452,6042,0.23957346906565669,0.8829369112963339,120760,29514,0.469472318806637,0.6617543733222837,0.8137934705937154,150274,94767,55507,0.1060339434593916,0.3829681873321533,0.3828125,0.999554565701559,0.2349195833726556,8910.4805,2.015,0.252,llama_lora,fsr8yp0j,llama_lora_kl=0.5_our,finished
