run_id,run_name,probe_id,state,created_at,train_model,variant,layer,seed,lr,probe_dtype,normalize_before_head,final_loss,train/longfact_test_apertus/all_auc,train/longfact_test_apertus/all_f1,train/longfact_test_apertus/all_acc,train/longfact_test_apertus/all_recall_at_0.1_fpr,train/longfact_test_apertus/span_auc,train/longfact_test_apertus/span_f1,train/longfact_test_apertus/span_acc,train/longfact_test_apertus/span_recall_at_0.1_fpr,train/longfact_test_apertus/span_max_auc,train/longfact_test_apertus/span_max_f1,train/longfact_test_apertus/span_max_acc,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,train/longfact_test_llama/all_auc,train/longfact_test_llama/all_f1,train/longfact_test_llama/all_acc,train/longfact_test_llama/all_recall_at_0.1_fpr,train/longfact_test_llama/span_auc,train/longfact_test_llama/span_f1,train/longfact_test_llama/span_acc,train/longfact_test_llama/span_recall_at_0.1_fpr,train/longfact_test_llama/span_max_auc,train/longfact_test_llama/span_max_f1,train/longfact_test_llama/span_max_acc,train/longfact_test_llama/span_max_recall_at_0.1_fpr
cq95ctu3,apertus_no_lora_bf16_only_layer26_seed42_lr3em5,apertus_no_lora_bf16_only_layer26_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,42,3e-5,bfloat16,none,0.9924049973487854,0.592282247236744,0.11902847363971876,,0.23775625765595024,0.5889429337061052,0.21428306298949557,,0.20833429634594497,0.6973307741272277,0.46763264880642136,,0.0,0.599403706587202,0.12047766251335444,,0.2346738018415047,0.5985273531018998,0.2381029722267338,,0.20746045486739592,0.6999595877338775,0.4980813507290867,,0.0
q08ckrfy,apertus_no_lora_bf16_only_layer26_seed43_lr1em3,apertus_no_lora_bf16_only_layer26_seed43_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,1e-3,bfloat16,none,4.096848487854004,0.6693898510509085,0.2114915190586468,,0.3799662560380891,0.681887256905644,0.3612615823235923,,0.3788568655095107,0.8165107486881393,0.6080160768114324,,0.0,0.6761730264323795,0.21559635784475764,,0.3836940269142992,0.6913278917878359,0.4131671696113888,,0.3790351774612418,0.8065886141163774,0.6315869980879542,,0.0
hirctdjt,apertus_no_lora_bf16_only_layer26_seed43_lr1em4,apertus_no_lora_bf16_only_layer26_seed43_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,1e-4,bfloat16,none,4.878128528594971,0.6500998350497612,0.17859798694973658,,0.3364920146994245,0.6638679771843928,0.30962540627893886,,0.3250514248734601,0.7764173258066951,0.5627800240410884,,0.0,0.6539654044683361,0.1820795805319464,,0.3326512945620524,0.6740376586022762,0.35723428463070067,,0.329424726528685,0.7763447397664703,0.589640222103902,,0.0
psn29j9n,apertus_no_lora_bf16_only_layer26_seed43_lr3em4,apertus_no_lora_bf16_only_layer26_seed43_lr3em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,3e-4,bfloat16,none,1.7208261489868164,0.6579216517009996,0.1927888605416039,,0.364758360875494,0.7104437581995987,0.33776118331298915,,0.35937319435135323,0.8226871223830075,0.5974420117060482,,0.5357223349109759,0.6633430094606368,0.19088457837908465,,0.3527032344377115,0.7191313844223399,0.3774515560775103,,0.3527032344377115,0.8091004639186676,0.6203192600328211,,0.4894500747632497
lx8g6b8s,apertus_no_lora_bf16_only_layer26_seed43_lr3em5,apertus_no_lora_bf16_only_layer26_seed43_lr3em5,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,26,43,3e-5,bfloat16,none,12.94149684906006,0.5913565324077739,0.1201423097974822,,0.23754824693184184,0.5888135920257468,0.2127849965511456,,0.20819562252987264,0.6986415260676421,0.46956889264581575,,0.0,0.5987637215078856,0.12241414977244518,,0.23752262532462423,0.5984718519902426,0.2372159446796783,,0.21051388998189977,0.7009394410279369,0.4988798764001545,,0.0
wixkxx9v,apertus_no_lora_bf16_only_layer26_seed44_lr1em3,apertus_no_lora_bf16_only_layer26_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,1e-3,bfloat16,none,10.250615119934082,0.669052008461458,0.20971114690786116,,0.3750664478702013,0.6853252317826141,0.369997705166905,,0.3860910162479488,0.8200718691688231,0.6145833333333334,,0.0,0.6777202014091046,0.2145464369679307,,0.3826709687573778,0.6960662843406125,0.4252381169393428,,0.3911859604942158,0.8047991473789143,0.6289440155886982,,0.0
2r4mqan8,apertus_no_lora_bf16_only_layer26_seed44_lr1em4,apertus_no_lora_bf16_only_layer26_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,1e-4,bfloat16,none,0.0004059617640450597,0.6497517060768593,0.17893307858615315,,0.33901125569140456,0.6685010082361869,0.32123772385904104,,0.3383641112164005,0.7797012557348258,0.5663444639718805,,0.0,0.6517765963385498,0.18201891285750615,,0.3317069331864327,0.6765898310791458,0.3699874281820211,,0.3364287400645314,0.7752713222005311,0.5881994670727065,,0.0
v3h0pfq3,apertus_no_lora_bf16_only_layer26_seed44_lr3em4,apertus_no_lora_bf16_only_layer26_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,3e-4,bfloat16,none,0.3673836886882782,0.6586437134040369,0.18581330776452729,,0.35472762151293136,0.7145510018252772,0.3346645080050369,,0.3615919754085099,0.8207131168648738,0.5936202752894909,,0.530764029749831,0.6699709113179898,0.19691225055013964,,0.36153301329975607,0.7255223083650487,0.394083060261684,,0.36545211300857794,0.8074992100874983,0.615476546160741,,0.504236584150191
muqajhqb,apertus_no_lora_bf16_only_layer26_seed44_lr3em5,apertus_no_lora_bf16_only_layer26_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,26,44,3e-5,bfloat16,none,7.75074577331543,0.592428086011359,0.12014783481809052,,0.23798738068273745,0.5884694339504201,0.21029015854023336,,0.20905077772898512,0.699730138313916,0.46739708541644504,,0.0,0.5992866162772683,0.12119278183345598,,0.23764854017470685,0.5976263851917161,0.23376166610141816,,0.20982135830644527,0.7016248138874126,0.49700738437621456,,0.0
imd2hxzj,apertus_no_lora_bf16_only_layer30_seed42_lr1em3,apertus_no_lora_bf16_only_layer30_seed42_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,1e-3,bfloat16,none,82.0517578125,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0,0.5,0.0,,0.0
g9535ebe,apertus_no_lora_bf16_only_layer30_seed42_lr1em4,apertus_no_lora_bf16_only_layer30_seed42_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,1e-4,bfloat16,none,0.033634547144174576,0.6385420971876845,0.18783676448489792,,0.3358910948297779,0.6439348449295945,0.31874396663206017,,0.3424781010932119,0.7847688832880346,0.5783573552962709,,0.0,0.6513874860490119,0.19895725225529512,,0.35109782009915796,0.6594306371298604,0.3801734355014727,,0.3572046903281656,0.786727196864275,0.6146004861601192,,0.0
j9yucacb,apertus_no_lora_bf16_only_layer30_seed42_lr3em4,apertus_no_lora_bf16_only_layer30_seed42_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,3e-4,bfloat16,none,0.025012411177158356,0.6642246520998935,0.20662303369054835,,0.36709270344604433,0.6764989086099878,0.35826904918850544,,0.3767767582684262,0.8117463106042704,0.6050135501355014,,0.0,0.6735180995765047,0.2149529348282271,,0.3795230975053121,0.688391680954061,0.4130462332515352,,0.3892657590304556,0.8048084708698572,0.6283089380255372,,0.0
4bo3xdzv,apertus_no_lora_bf16_only_layer30_seed42_lr3em5,apertus_no_lora_bf16_only_layer30_seed42_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,42,3e-5,bfloat16,none,33.04824447631836,0.5581400319064419,0.09655075518089216,,0.2111077726673909,0.5572744513377811,0.13975148963862283,,0.21173180483971615,0.686249916885416,0.42534744358026266,,0.0,0.5676062182979644,0.11286447620858324,,0.2244746989848115,0.5681981480970549,0.17683777233152342,,0.22548201778547255,0.7026102612760377,0.5029570129755495,,0.0
a55rsp1p,apertus_no_lora_bf16_only_layer30_seed43_lr1em3,apertus_no_lora_bf16_only_layer30_seed43_lr1em3,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,1e-3,bfloat16,none,9.379252433776855,0.636379634137228,0.26887056362353745,,0.3033027480527885,0.6335759223868463,0.39082776422333015,,0.3033027480527885,0.7446284277555181,0.5964912280701754,,0.5749380211854856,0.6585250511593771,0.2723674004333057,,0.3674037931848587,0.6500868519200145,0.45513157159617856,,0.3674037931848587,0.7641286002888295,0.636665248830285,,0.0
5uzjpj1x,apertus_no_lora_bf16_only_layer30_seed43_lr1em4,apertus_no_lora_bf16_only_layer30_seed43_lr1em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,1e-4,bfloat16,none,6.222002029418945,0.6346699887842925,0.18495526152708772,,0.32900362863152055,0.6394589199185927,0.3115237415078101,,0.3333487415351191,0.7790330530431572,0.5706794345645235,,0.0,0.6479031435537032,0.1970468687274187,,0.3445659872511214,0.6545116962895321,0.3711045481393975,,0.3489887463602739,0.7844053486597472,0.6172897196261682,,0.0
fctlmblr,apertus_no_lora_bf16_only_layer30_seed43_lr3em4,apertus_no_lora_bf16_only_layer30_seed43_lr3em4,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,3e-4,bfloat16,none,5.815634250640869,0.6530717871766202,0.200058326042578,,0.35197725749416414,0.6675529165001122,0.33587204874333587,,0.356299258095084,0.8064341196929068,0.5913673954911068,,0.0,0.6634080416163651,0.20800933619169637,,0.3617533642874006,0.6798100927074879,0.3854181356649274,,0.36469662390808216,0.8016823702292177,0.6261125299899388,,0.0
580vhzgn,apertus_no_lora_bf16_only_layer30_seed43_lr3em5,apertus_no_lora_bf16_only_layer30_seed43_lr3em5,finished,2026-03-16 01:21:45+00:00,apertus,bf16_only,30,43,3e-5,bfloat16,none,10.316194534301758,0.5525288882860903,0.0909052339805688,,0.20045300113250283,0.552228230286343,0.13144119090462947,,0.20045300113250283,0.6794884872200864,0.41319757700734633,,0.0,0.561544231459304,0.10659211043641606,,0.213110883764854,0.5627076996527063,0.1663349057890001,,0.2158810104666719,0.6990338005530574,0.49287241625089095,,0.0
uns2a6j2,apertus_no_lora_bf16_only_layer30_seed44_lr1em3,apertus_no_lora_bf16_only_layer30_seed44_lr1em3,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,1e-3,bfloat16,none,0.0,0.5001697706830905,0.0007387058796371107,,0.0003697968428594541,0.5001239763042644,0.0007391495160880512,,0.0003697968428594541,0.5011441210584124,0.0058309037900874635,,0.002929907595221997,0.5000035674278054,3.147276818732592e-05,,1.5739356260328953e-05,0.4999932275321772,3.1476730826736335e-05,,1.5739356260328953e-05,0.499991573388349,0.00033206043499916984,,0.0001661405549094534
m97ar22y,apertus_no_lora_bf16_only_layer30_seed44_lr1em4,apertus_no_lora_bf16_only_layer30_seed44_lr1em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,1e-4,bfloat16,none,10.063371658325195,0.6322873161998004,0.1794786393107736,,0.32304065454041186,0.6377697043684165,0.2988114822276853,,0.3303903667922435,0.7812688554412343,0.565763688760807,,0.0,0.6446942761461663,0.19117974844769944,,0.337703627921618,0.6519138918323235,0.3577301651612288,,0.3422680412371134,0.7824593334153936,0.6096391225725293,,0.0
hr0vmzt0,apertus_no_lora_bf16_only_layer30_seed44_lr3em4,apertus_no_lora_bf16_only_layer30_seed44_lr3em4,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,3e-4,bfloat16,none,6.532261848449707,0.6509746468606527,0.1948639144182748,,0.34804816603878247,0.6756320427964059,0.3535340898936645,,0.3731943513532253,0.8093470830002724,0.5978017048003589,,0.0,0.6583938042269064,0.19988931286592293,,0.3543873455575667,0.6868370505601731,0.39942726098040815,,0.3797277091366963,0.8035694954671923,0.6266067833359145,,0.0
w644eh9h,apertus_no_lora_bf16_only_layer30_seed44_lr3em5,apertus_no_lora_bf16_only_layer30_seed44_lr3em5,finished,2026-03-16 01:21:44+00:00,apertus,bf16_only,30,44,3e-5,bfloat16,none,33.25065612792969,0.553416017881787,0.091997868342075,,0.2008227979753623,0.5542467150459873,0.13400335008375208,,0.2047981140361014,0.680838430358302,0.4168817759421786,,0.0,0.5634184461768055,0.1078273858632878,,0.2159754466042339,0.5660162897451586,0.1690631808278867,,0.22257023687731173,0.7017891809521971,0.4966131907308378,,0.0
3618z7cg,apertus_no_lora_fp32_only_layer10_seed42_lr1em3,apertus_no_lora_fp32_only_layer10_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,1e-3,float32,none,0.11816876381635666,0.8253295562149812,0.25539529569023134,,0.5298495389095615,0.8210941512890872,0.4143696655939555,,0.5164906279612638,0.868711873544611,0.6206014075495841,,0.6272256028848321,0.816573970196897,0.26279668634453274,,0.5022113795545762,0.8104408583947829,0.4818914825374198,,0.4995042102777996,0.8558541024059411,0.638901275305449,,0.5982721382289417
mhg0ycoh,apertus_no_lora_fp32_only_layer10_seed42_lr1em4,apertus_no_lora_fp32_only_layer10_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,1e-4,float32,none,0.1332954168319702,0.8280937427448298,0.2669996570056594,,0.5439480435435783,0.8090507215759346,0.4250200481154772,,0.4946495019298773,0.8545591671553917,0.6102411135968183,,0.599954924498535,0.8193211088000909,0.26684623325462464,,0.5174470764145747,0.8007538518503885,0.4894552419091562,,0.47471472416778154,0.8438964364462314,0.6321937811372617,,0.5718557899983386
b71ik25s,apertus_no_lora_fp32_only_layer10_seed42_lr3em4,apertus_no_lora_fp32_only_layer10_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,3e-4,float32,none,0.1127048209309578,0.8441340959339182,0.2764892643814239,,0.5699031594517762,0.8266154371442432,0.4385306066709911,,0.5271916241015092,0.868058799394447,0.622766717713119,,0.6206896551724138,0.8337031940965722,0.2774899658751348,,0.5308097898795939,0.8170132363247934,0.5101361966779713,,0.5062563941134808,0.8572208197687519,0.6452863436123348,,0.6040870576507725
8hl54mqx,apertus_no_lora_fp32_only_layer10_seed42_lr3em5,apertus_no_lora_fp32_only_layer10_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,42,3e-5,float32,none,0.15368859469890594,0.7808221145584091,0.2313025873235297,,0.4716065361591976,0.7718617296106467,0.37242152859321054,,0.4236485081008621,0.8234917952849792,0.5861114454206282,,0.5442866801893171,0.7770464468809531,0.23392429562175104,,0.45527661918627527,0.7653728897844956,0.4257697388476781,,0.4026599512079956,0.816218787105847,0.6079331941544885,,0.5198537963116797
x3sqior5,apertus_no_lora_fp32_only_layer10_seed43_lr1em3,apertus_no_lora_fp32_only_layer10_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,1e-3,float32,none,0.29647397994995117,0.8249237989189101,0.27163006845961074,,0.5413825779462408,0.8263827002100741,0.4713350327385415,,0.5371068019506784,0.8694177650244896,0.6320238687220289,,0.6274509803921569,0.8162861229671198,0.2626083860428099,,0.5053120327378611,0.8153194995140364,0.530157924779603,,0.5056897772881089,0.8575737949747722,0.64648537711647,,0.5996012626682173
dm4602lm,apertus_no_lora_fp32_only_layer10_seed43_lr1em4,apertus_no_lora_fp32_only_layer10_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,1e-4,float32,none,0.2917933166027069,0.8279400046598742,0.2654318953300597,,0.5433933482792891,0.8079195424528698,0.4165502973881562,,0.4935863360066563,0.853446717212546,0.6059919436052367,,0.5916159567275185,0.8202927444278653,0.2646226645202205,,0.5188321397654836,0.7996815441378431,0.47776640133875,,0.4722436452349099,0.8418795373351391,0.6266042317030871,,0.5682006977903307
3mcpf9f3,apertus_no_lora_fp32_only_layer10_seed43_lr3em4,apertus_no_lora_fp32_only_layer10_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,3e-4,float32,none,0.2921086251735687,0.8435093124813688,0.2847347890778944,,0.5731388818267964,0.8305973459786202,0.4708170559388247,,0.5409665564980239,0.8711342961031094,0.6309986217266007,,0.6326346630606265,0.8340815914230902,0.27816605634034797,,0.5370268356024238,0.8200117740506541,0.5340233568025633,,0.5126150940426537,0.8585932883066822,0.6514680483592401,,0.6020933709918591
0v0cghh6,apertus_no_lora_fp32_only_layer10_seed43_lr3em5,apertus_no_lora_fp32_only_layer10_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,43,3e-5,float32,none,0.27485892176628113,0.7788121215343744,0.22465215555124357,,0.4668916264127395,0.7701113949570524,0.35165267107378956,,0.4197656412508378,0.8213600367597045,0.5738636363636364,,0.5361730899256254,0.774965811654832,0.22880496975641657,,0.44863461084441647,0.7634943759364141,0.40371058370158414,,0.39781222947981426,0.8142963086090095,0.6025389792962427,,0.5132081741153015
k8u6gf39,apertus_no_lora_fp32_only_layer10_seed44_lr1em3,apertus_no_lora_fp32_only_layer10_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,1e-3,float32,none,0.09856606274843216,0.8194290955749719,0.26692148692542406,,0.5276769824577623,0.8280109982896513,0.5157047320211721,,0.536644555897104,0.8695887665525767,0.6507936507936508,,0.6378183457290962,0.8088741563255103,0.2560498605027417,,0.4997560399779649,0.8172827634287949,0.566023166023166,,0.5176359486896986,0.856865128589283,0.6552287581699346,,0.6052500415351387
rgnn8edm,apertus_no_lora_fp32_only_layer10_seed44_lr1em4,apertus_no_lora_fp32_only_layer10_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,1e-4,float32,none,0.4017370939254761,0.826881857961412,0.2724481658692185,,0.5418217116971363,0.8112337156238263,0.4544275596049613,,0.5009129359558093,0.8540446922986419,0.6178289872650091,,0.5949966193373901,0.8168500236567975,0.2639515173002138,,0.5118123868733769,0.8023604026539206,0.50855996243009,,0.4778625954198473,0.8439117695351406,0.6336148648648648,,0.5726864927728859
1hlg6mhh,apertus_no_lora_fp32_only_layer10_seed44_lr3em4,apertus_no_lora_fp32_only_layer10_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,3e-4,float32,none,0.3334559202194214,0.8406088499891392,0.2857665836872163,,0.5663900894446113,0.8306734460343942,0.5023085214201831,,0.5420297224212448,0.869859457375933,0.6400096641700894,,0.6308316430020284,0.8300922040229859,0.27477330221844465,,0.5281026206028173,0.8202219590003197,0.5598032686100722,,0.51387424254348,0.8589625846889672,0.6558061821219716,,0.6047516198704104
h32xr3bj,apertus_no_lora_fp32_only_layer10_seed44_lr3em5,apertus_no_lora_fp32_only_layer10_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,10,44,3e-5,float32,none,0.6063321232795715,0.7818781094432283,0.230704191327455,,0.47130607622437426,0.771658858270541,0.3696080501020336,,0.4245730002080107,0.8222667851368852,0.5800823842985219,,0.5391029975208474,0.7771766463271241,0.23302698266518815,,0.4528055402534037,0.7646990478648167,0.421981712159372,,0.4028173447705989,0.8148824521624347,0.6071877356119628,,0.5150357202193055
7otuls41,apertus_no_lora_fp32_only_layer20_seed42_lr1em3,apertus_no_lora_fp32_only_layer20_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,1e-3,float32,none,0.0014074433129280806,0.7331975734143705,0.2149221549291309,,0.4136177687382994,0.7529264357945809,0.3621113366812694,,0.413086185776689,0.8474132411486944,0.6230389959659346,,0.5819247239125536,0.7297562763270763,0.21227394367042277,,0.39546706539702525,0.7511564382314291,0.4086068697881777,,0.3980955378925002,0.8356121093743587,0.6388308977035491,,0.5585645456055823
h3hhroh2,apertus_no_lora_fp32_only_layer20_seed42_lr1em4,apertus_no_lora_fp32_only_layer20_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,1e-4,float32,none,0.005417922046035528,0.717574397856799,0.1878123108178824,,0.37601405228002865,0.7341820333441071,0.33042096902303414,,0.378671967088081,0.8238400650763492,0.58504651429884,,0.5309894072571557,0.7113437320025794,0.18603631883817623,,0.358227748485087,0.7363183298876951,0.37354168896500056,,0.3829070591012827,0.8191300876896619,0.616733708769107,,0.5299883701611563
gbg3qolw,apertus_no_lora_fp32_only_layer20_seed42_lr3em4,apertus_no_lora_fp32_only_layer20_seed42_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,3e-4,float32,none,0.012795637361705303,0.7280038483278114,0.2094739034630943,,0.4093651050454157,0.7585042354426731,0.3468946862008242,,0.4275544872535651,0.851069905238287,0.6068816688646446,,0.5751633986928104,0.7201533971416926,0.2069332717498685,,0.3935153852207445,0.7557421247363373,0.38503682307022047,,0.4187613126623121,0.8395607344665117,0.6335527960663389,,0.565044027247051
vpc4pmw1,apertus_no_lora_fp32_only_layer20_seed42_lr3em5,apertus_no_lora_fp32_only_layer20_seed42_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,42,3e-5,float32,none,0.4815448522567749,0.6916808499621875,0.1733546481697239,,0.343448817805718,0.7161640840896898,0.3379879906319886,,0.3483486259736058,0.7952651425131105,0.5612510860121633,,0.4823078656750056,0.6876852169618701,0.17212995941356746,,0.32745730699614384,0.7189103956807239,0.383723211503618,,0.34256708900605964,0.7963370456569122,0.5950425676184736,,0.48513042033560394
4hd86xs1,apertus_no_lora_fp32_only_layer20_seed43_lr1em3,apertus_no_lora_fp32_only_layer20_seed43_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,1e-3,float32,none,0.7915925979614258,0.7240335018623104,0.2126881098065156,,0.40710009938290154,0.7613474223687344,0.36749709795517455,,0.4330552152910994,0.8493678519248246,0.626269621421976,,0.593193599278792,0.7187373241585767,0.2080272480210769,,0.3871094672227906,0.7562917378363071,0.40844906328642,,0.41507830329739515,0.8416307876102075,0.6468383701459214,,0.5773384283103505
dtswvc78,apertus_no_lora_fp32_only_layer20_seed43_lr1em4,apertus_no_lora_fp32_only_layer20_seed43_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,1e-4,float32,none,0.9363940954208374,0.71689906093922,0.19149673617930796,,0.3737490466175145,0.734272437361599,0.35134514493649643,,0.37428062957912495,0.8247692210489932,0.5901818978742056,,0.5260311020960108,0.7085758321819445,0.18448524420959336,,0.354497521051389,0.7332486327382967,0.3850107116517016,,0.37121271739985834,0.8187057624423557,0.6169999227978075,,0.5291576673866091
r4canywa,apertus_no_lora_fp32_only_layer20_seed43_lr3em4,apertus_no_lora_fp32_only_layer20_seed43_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,3e-4,float32,none,0.4842445254325866,0.7430862038793238,0.2259167311057751,,0.4317840386437701,0.7692674989514474,0.3896874287018024,,0.44669147387154184,0.8599373034032775,0.6333179297597042,,0.605814739688979,0.7319671040585936,0.21411683260095396,,0.4052097269221689,0.7621729358035685,0.4210380590902274,,0.4258755016919808,0.8463986536635858,0.6488138319260153,,0.5856454560558232
5pryw2ji,apertus_no_lora_fp32_only_layer20_seed43_lr3em5,apertus_no_lora_fp32_only_layer20_seed43_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,43,3e-5,float32,none,2.3771839141845703,0.6912633330920157,0.16956102267245535,,0.3395197263503363,0.7141514987796608,0.3252776195899772,,0.3431945824762521,0.7926264131447696,0.555457939819899,,0.47284201036736534,0.6870402290202333,0.17005288802787963,,0.3223262768552766,0.7167997201822571,0.3717348950616563,,0.33773510663413864,0.7944072755821036,0.5945740557793145,,0.4774879548097691
cu47livm,apertus_no_lora_fp32_only_layer20_seed44_lr1em3,apertus_no_lora_fp32_only_layer20_seed44_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,1e-3,float32,none,0.8405814170837402,0.719171480737377,0.21392789761796333,,0.40388748931056,0.7618219569006673,0.3997082674909267,,0.4378394619455936,0.8495465583234922,0.6241167084568042,,0.584403876493126,0.7209514578175471,0.2052159321830752,,0.38844731250491854,0.7623633431591078,0.4295880662378541,,0.4235932950342331,0.8375120189425772,0.637332908975175,,0.563216481143047
7cq66mkt,apertus_no_lora_fp32_only_layer20_seed44_lr1em4,apertus_no_lora_fp32_only_layer20_seed44_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,1e-4,float32,none,0.00021276120969559997,0.716951513748345,0.19236310560760864,,0.37851018096933,0.733733391028781,0.358681720014749,,0.3791111008389766,0.8212998600332728,0.5867480383609416,,0.5122830741491999,0.7105696311483722,0.18821184203437316,,0.3610765719682066,0.7348069456197928,0.40195142156919145,,0.3787046509797749,0.8179020116505937,0.6150937689050212,,0.530985213490613
wrlr6qli,apertus_no_lora_fp32_only_layer20_seed44_lr3em4,apertus_no_lora_fp32_only_layer20_seed44_lr3em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,3e-4,float32,none,0.7323926091194153,0.7349970332332063,0.2214991217208512,,0.4200429888829824,0.7627426269957782,0.39916278908858177,,0.4364989483902281,0.8521701029103972,0.6213504678164806,,0.5826008564345279,0.7327162515204075,0.2140146266141029,,0.4049421578657433,0.7593846096068572,0.4305301125308635,,0.4191547965688203,0.8400954569405414,0.6344196322891186,,0.5637149028077754
nkk8fdiv,apertus_no_lora_fp32_only_layer20_seed44_lr3em5,apertus_no_lora_fp32_only_layer20_seed44_lr3em5,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,20,44,3e-5,float32,none,3.7443130016326904,0.6940876021296879,0.17416677238704534,,0.34599117110037675,0.71463147528563,0.33806483386980457,,0.34719301083966997,0.7925039547116224,0.556844044651566,,0.47554654045526257,0.6894268617287589,0.17184296022354564,,0.3273943495711025,0.7167319912021479,0.3834716459197787,,0.3403635791296136,0.793328441270611,0.5960642932251765,,0.47532812759594617
jeyu4ke4,apertus_no_lora_fp32_only_layer26_seed42_lr1em3,apertus_no_lora_fp32_only_layer26_seed42_lr1em3,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,1e-3,float32,none,0.02182931825518608,0.6584706539445168,0.2071736759755346,,0.3766611967550327,0.6585459658045654,0.3226985709538053,,0.3715996024683939,0.8192700002291374,0.6010733452593918,,0.5654721658778454,0.6693719167103022,0.21620101632956396,,0.3815534744628945,0.6746615330129925,0.3845888167688918,,0.383206106870229,0.813523137854117,0.6301103179753407,,0.0
6jnxw4n2,apertus_no_lora_fp32_only_layer26_seed42_lr1em4,apertus_no_lora_fp32_only_layer26_seed42_lr1em4,finished,2026-03-16 18:21:39+00:00,apertus,fp32_only,26,42,1e-4,float32,none,0.017278315499424934,0.6430854877671026,0.1747190207280693,,0.33616844246192246,0.6832520166666849,0.2949034763382323,,0.33762451753068157,0.8019750001614889,0.5734618916437099,,0.5161144917737209,0.6490419514836097,0.1813131215478515,,0.3330762571810813,0.6946625696435864,0.34163165181065264,,0.3408672385299441,0.7981537886724976,0.5963764067363716,,0.5161987041036717
