_step,train/loss,run_key
0,39.53565216064453,apertus_no_lora
1,19.7678,apertus_no_lora
7,24.9195613861084,apertus_no_lora
8,28.088563919067383,apertus_no_lora
9,53.85519790649414,apertus_no_lora
27,75.90352630615234,apertus_no_lora
28,22.417495727539062,apertus_no_lora
33,16.766,apertus_no_lora
41,57.411773681640625,apertus_no_lora
43,22.808523178100586,apertus_no_lora
44,13.7895,apertus_no_lora
47,33.192955017089844,apertus_no_lora
60,63.99895095825195,apertus_no_lora
61,5.240757942199707,apertus_no_lora
64,27.82795524597168,apertus_no_lora
67,35.098960876464844,apertus_no_lora
74,71.55392456054688,apertus_no_lora
77,15.3051,apertus_no_lora
78,17.444286346435547,apertus_no_lora
85,31.44114112854004,apertus_no_lora
88,15.0926,apertus_no_lora
94,27.437498092651367,apertus_no_lora
99,13.512,apertus_no_lora
102,48.39091873168945,apertus_no_lora
104,31.64140510559082,apertus_no_lora
109,23.349042892456055,apertus_no_lora
120,27.95633888244629,apertus_no_lora
124,19.35426902770996,apertus_no_lora
133,18.75229263305664,apertus_no_lora
136,5.187252998352051,apertus_no_lora
143,13.2454,apertus_no_lora
147,8.830546379089355,apertus_no_lora
149,26.674795150756836,apertus_no_lora
150,32.59299087524414,apertus_no_lora
155,34.82791519165039,apertus_no_lora
157,39.46443176269531,apertus_no_lora
162,23.643346786499023,apertus_no_lora
170,18.85445213317871,apertus_no_lora
172,18.895620346069336,apertus_no_lora
174,21.656240463256836,apertus_no_lora
180,22.65709114074707,apertus_no_lora
193,30.679420471191406,apertus_no_lora
195,26.49872398376465,apertus_no_lora
198,18.487,apertus_no_lora
203,35.61083221435547,apertus_no_lora
213,0.6602146625518799,apertus_no_lora
214,5.129337310791016,apertus_no_lora
215,5.305237293243408,apertus_no_lora
217,5.759364604949951,apertus_no_lora
225,58.14695739746094,apertus_no_lora
228,40.30757522583008,apertus_no_lora
233,24.370464324951172,apertus_no_lora
240,36.16238021850586,apertus_no_lora
241,13.59754753112793,apertus_no_lora
242,15.6397,apertus_no_lora
248,86.81853485107422,apertus_no_lora
251,37.66672897338867,apertus_no_lora
259,43.78489685058594,apertus_no_lora
265,7.946712493896484,apertus_no_lora
270,14.235453605651855,apertus_no_lora
272,39.34282684326172,apertus_no_lora
273,25.72661781311035,apertus_no_lora
274,33.95050048828125,apertus_no_lora
279,3.920710563659668,apertus_no_lora
282,66.4105224609375,apertus_no_lora
283,12.789463996887207,apertus_no_lora
292,16.94162368774414,apertus_no_lora
302,32.74811553955078,apertus_no_lora
316,53.581459045410156,apertus_no_lora
321,13.862983703613281,apertus_no_lora
324,20.70001220703125,apertus_no_lora
327,23.18069076538086,apertus_no_lora
330,13.6472,apertus_no_lora
332,23.956586837768555,apertus_no_lora
337,5.552401065826416,apertus_no_lora
340,29.926429748535156,apertus_no_lora
353,21.945266723632812,apertus_no_lora
354,70.6182861328125,apertus_no_lora
358,11.476249694824219,apertus_no_lora
370,12.786565780639648,apertus_no_lora
375,18.384803771972656,apertus_no_lora
396,21.1045,apertus_no_lora
398,39.44063186645508,apertus_no_lora
405,39.475337982177734,apertus_no_lora
406,31.010114669799805,apertus_no_lora
407,19.699,apertus_no_lora
421,18.01028060913086,apertus_no_lora
425,34.91710662841797,apertus_no_lora
429,14.0313,apertus_no_lora
430,38.64620590209961,apertus_no_lora
441,44.312721252441406,apertus_no_lora
444,44.49248504638672,apertus_no_lora
447,16.772003173828125,apertus_no_lora
450,28.067771911621094,apertus_no_lora
457,23.25390625,apertus_no_lora
471,44.40719985961914,apertus_no_lora
472,13.188904762268066,apertus_no_lora
481,34.02764892578125,apertus_no_lora
490,38.047916412353516,apertus_no_lora
495,15.1128,apertus_no_lora
497,37.0306396484375,apertus_no_lora
504,25.051488876342773,apertus_no_lora
505,31.636999130249023,apertus_no_lora
515,37.565879821777344,apertus_no_lora
522,57.53706359863281,apertus_no_lora
530,6.726579189300537,apertus_no_lora
531,5.302502632141113,apertus_no_lora
534,33.788963317871094,apertus_no_lora
539,8.6159,apertus_no_lora
541,25.486352920532227,apertus_no_lora
543,16.79092025756836,apertus_no_lora
547,41.911006927490234,apertus_no_lora
548,4.761714935302734,apertus_no_lora
550,16.0436,apertus_no_lora
553,22.439044952392578,apertus_no_lora
555,21.62285804748535,apertus_no_lora
559,58.869384765625,apertus_no_lora
567,13.650838851928711,apertus_no_lora
568,23.82143783569336,apertus_no_lora
570,6.168262481689453,apertus_no_lora
573,16.28769302368164,apertus_no_lora
589,27.793228149414062,apertus_no_lora
593,22.60120964050293,apertus_no_lora
595,27.367483139038086,apertus_no_lora
601,25.52845001220703,apertus_no_lora
612,13.930014610290527,apertus_no_lora
614,19.269031524658203,apertus_no_lora
627,16.8284,apertus_no_lora
630,17.175716400146484,apertus_no_lora
636,51.814449310302734,apertus_no_lora
639,15.677775382995605,apertus_no_lora
640,11.151176452636719,apertus_no_lora
647,35.22528839111328,apertus_no_lora
650,27.964529037475586,apertus_no_lora
664,37.954833984375,apertus_no_lora
671,11.5056,apertus_no_lora
680,33.96998596191406,apertus_no_lora
684,8.9415283203125,apertus_no_lora
689,11.141695022583008,apertus_no_lora
692,12.611018180847168,apertus_no_lora
698,11.75284481048584,apertus_no_lora
700,37.482810974121094,apertus_no_lora
702,8.916601181030273,apertus_no_lora
703,19.836942672729492,apertus_no_lora
707,21.614778518676758,apertus_no_lora
709,14.800954818725586,apertus_no_lora
721,25.420503616333008,apertus_no_lora
725,36.25405502319336,apertus_no_lora
729,71.1180191040039,apertus_no_lora
730,25.712757110595703,apertus_no_lora
750,24.525114059448242,apertus_no_lora
757,15.710062026977539,apertus_no_lora
762,14.750814437866211,apertus_no_lora
767,15.610382080078125,apertus_no_lora
771,43.55941390991211,apertus_no_lora
773,14.768471717834473,apertus_no_lora
774,12.092073440551758,apertus_no_lora
775,17.646915435791016,apertus_no_lora
780,7.70072078704834,apertus_no_lora
788,10.160545349121094,apertus_no_lora
789,25.930252075195312,apertus_no_lora
797,8.485882759094238,apertus_no_lora
806,29.164941787719727,apertus_no_lora
809,4.184563159942627,apertus_no_lora
815,25.39372444152832,apertus_no_lora
823,21.156593322753906,apertus_no_lora
830,27.606788635253906,apertus_no_lora
839,7.40261173248291,apertus_no_lora
841,11.822394371032715,apertus_no_lora
846,50.956844329833984,apertus_no_lora
863,21.89578628540039,apertus_no_lora
865,34.40619659423828,apertus_no_lora
872,19.447294235229492,apertus_no_lora
876,5.474282264709473,apertus_no_lora
880,14.6756,apertus_no_lora
882,64.24021911621094,apertus_no_lora
893,45.95401382446289,apertus_no_lora
894,49.95650100708008,apertus_no_lora
900,15.86052417755127,apertus_no_lora
916,17.364023208618164,apertus_no_lora
918,81.39141845703125,apertus_no_lora
921,54.76527404785156,apertus_no_lora
922,23.079025268554688,apertus_no_lora
930,14.380284309387207,apertus_no_lora
932,18.10096549987793,apertus_no_lora
938,54.70884323120117,apertus_no_lora
941,10.285337448120117,apertus_no_lora
942,23.345748901367188,apertus_no_lora
948,18.741914749145508,apertus_no_lora
956,23.1099853515625,apertus_no_lora
965,19.57668113708496,apertus_no_lora
974,40.05323028564453,apertus_no_lora
977,21.58977508544922,apertus_no_lora
980,25.770374298095703,apertus_no_lora
981,23.193540573120117,apertus_no_lora
985,28.419111251831055,apertus_no_lora
986,40.034278869628906,apertus_no_lora
992,40.50240707397461,apertus_no_lora
994,12.457385063171387,apertus_no_lora
995,4.691766262054443,apertus_no_lora
997,29.09435272216797,apertus_no_lora
1000,16.91926383972168,apertus_no_lora
1004,34.228614807128906,apertus_no_lora
1015,29.47800636291504,apertus_no_lora
